smiles,split,high_yielding,not_high_yielding
CCCCCCCCCCCCCCCCCCCCCC(=O)O[CH]([CH3])[CH2][CH2][CH2][CH2][CH2][CH3]>O>[CH3][CH2][CH2][CH2][CH2][CH2][C@H]([CH3])[OH],train,0,1
[CH3]N([CH3])[CH2][CH2][NH2].[CH3][CH]([CH3])[CH2][CH2][CH2][C@@H]([CH3])[C@H]1[CH2][CH2][CH]2[CH]3[CH2][CH]=C4[CH2][CH](OC(=O)Cl)[CH2][CH2][C@]4([CH3])[CH]3[CH2][CH2][C@@]21[CH3]>ClCCl>[CH3][CH]([CH3])[CH2][CH2][CH2][C@@H]([CH3])[C@H]1[CH2][CH2][C@H]2[C@@H]3[CH2][CH]=C4[CH2][C@@H](OC(=O)[NH][CH2][CH2]N([CH3])[CH3])[CH2][CH2][C@]4([CH3])[C@H]3[CH2][CH2][C@]12[CH3],train,0,1
CC1=CC=C(S(=O)(=O)O[CH2][CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C=C1.[CH3]C1=C(C(=O)[NH][CH2]C2=[CH][CH]=[CH][CH]=[CH]2)SC(N2[CH]=[CH]C(O)=[CH]C2=O)=[CH]1>>[CH3]C1=C(C(=O)[NH][CH2]C2=[CH][CH]=[CH][CH]=[CH]2)SC(N2[CH]=[CH]C(O[CH2][CH2]C3=[CH][CH]=[CH][CH]=[CH]3)=[CH]C2=O)=[CH]1,test,0,1
O=C=O.[CH3][CH2][CH2][CH2][CH2][CH2][OH]>>[CH3][CH2][CH2][CH2][CH2][CH2]OC(=O)O[CH2][CH2][CH2][CH2][CH2][CH3],train,0,1
[CH3]C1=NN([CH3])C([CH3])=C1C(=O)[NH]C1=[CH]C(C(=O)C2=[CH][CH]=C3C(=[CH]2)[NH]C(=O)C3=[CH]O)=[CH][CH]=[CH]1.[CH3]N1[CH2][CH2]N(C2=[CH][CH]=C([NH2])[CH]=[CH]2)[CH2][CH2]1>C1CCOC1>[CH3]C1=NN([CH3])C([CH3])=C1C(=O)[NH]C1=[CH]C(C(=O)C2=[CH][CH]=C3C(=[CH]2)[NH]C(=O)C3=[CH][NH]C2=[CH][CH]=C(N3[CH2][CH2]N([CH3])[CH2][CH2]3)[CH]=[CH]2)=[CH][CH]=[CH]1,train,0,1
BrBr.[CH3]C1=C2N=[CH]N=[CH]C2=[CH][CH]=[CH]1>O=S(=O)([O-])[O-].OS(O)(=O)=O.[Ag+2]>[CH3]C1=C2N=[CH]N=[CH]C2=C(Br)[CH]=[CH]1,train,0,1
OC(=O)C1=[CH]OC2=C([CH]=C([OH])[CH]=[CH]2)O1.[NH2]C1=[CH][CH]=[CH][CH]=[CH]1>>O=C([NH]C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH]OC2=C([CH]=C([OH])[CH]=[CH]2)O1,train,0,1
O=C([CH2]C1=[CH][CH]=N[CH]=[CH]1)C1=[CH][CH]=C(Cl)N=[CH]1.[CH3]C1=N[NH]C([NH2])=[CH]1>>[CH3]C1=N[NH]C2=NC(C3=[CH][CH]=C(Cl)N=[CH]3)=C(C3=[CH][CH]=N[CH]=[CH]3)C(C3=[CH][CH]=C(Cl)N=[CH]3)=C12,train,0,1
O=C(Cl)C1=[CH][CH]=[CH]S1.[CH3]C1=C([CH3])C2=C(C([CH3])=C1[NH2])[CH](C1=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]1)C([CH3])([CH3])O2>CCCCCC.CCOC(C)=O>[CH3]C1=C([CH3])C2=C(C([CH3])=C1[NH]C(=O)C1=[CH][CH]=[CH]S1)[CH](C1=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]1)C([CH3])([CH3])O2,train,0,1
FC(F)(F)C1=C([CH2]Br)[CH]=[CH][CH]=[CH]1.[CH3]N1C(=O)[NH]C(=O)C2=C1N=C(Br)[NH]2>>[CH3]N1C(=O)[NH]C(=O)C2=C1N=C(Br)N2[CH2]C1=C(C(F)(F)F)[CH]=[CH][CH]=[CH]1,train,0,1
BrB(Br)Br.COC(=O)C1=[CH]C2=C([CH]=[CH]1)C([CH]1[CH2][CH2][CH2][CH2][CH2]1)=C1C3=C([CH]=[CH][CH]=[CH]3)[CH2]N([CH2]C3=[CH]N([CH3])N=[CH]3)[CH2][CH2]N21>ClCCl>[CH3]N1[CH]=C([CH2]N2[CH2][CH2]N3C4=C([CH]=[CH]C(C(=O)[OH])=[CH]4)C([CH]4[CH2][CH2][CH2][CH2][CH2]4)=C3C3=C([CH]=[CH][CH]=[CH]3)[CH2]2)[CH]=N1,train,0,1
[CH3]OC1=[CH]C2=C([CH]=C1O[CH3])[NH]C(C1=N[NH][CH]=C1[N+](=O)[O-])=N2>CCO.CN(C)C=O.[Pd]>[CH3]OC1=[CH]C2=C([CH]=C1O[CH3])[NH]C(C1=N[NH][CH]=C1[NH2])=N2,train,0,1
CCOC(=O)[NH]C1=NC2=[CH][CH]=C(Cl)[CH]=C2N=C1O[CH3].[CH3]OC1=[CH]C(N2[CH2][CH2][NH][CH2][CH2]2)=[CH]C(O[CH3])=C1O[CH3]>>[CH3]OC1=[CH]C(N2[CH2][CH2]N(C(=O)[NH]C3=NC4=[CH][CH]=C(Cl)[CH]=C4N=C3O[CH3])[CH2][CH2]2)=[CH]C(O[CH3])=C1O[CH3],train,1,0
OB(O)C1=[CH][CH]=C(N2[CH2][CH2]O[CH2][CH2]2)[CH]=[CH]1.[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH2][CH]([CH2]OC2=NC([NH][C@H]3[CH2][CH2][C@@H]([CH3])[CH2][CH2]3)=N[CH]=C2Br)[CH2][CH2]1>>[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH2][CH]([CH2]OC2=NC([NH][C@H]3[CH2][CH2][C@@H]([CH3])[CH2][CH2]3)=N[CH]=C2C2=[CH][CH]=C(N3[CH2][CH2]O[CH2][CH2]3)[CH]=[CH]2)[CH2][CH2]1,test,1,0
CC(=O)N([CH2][C@H]1[CH2]N(C2=[CH]C(F)=C([CH]3[CH2][CH2]S(=O)(=O)[CH2][CH2]3)[CH]=[CH]2)C(=O)O1)C(=O)O[CH2]OC(=O)[CH2][CH3].CC(C)C(=O)OCOC(=O)Cl>ClCCl>[CH3][CH]([CH3])C(=O)O[CH2]OC(=O)[NH][CH2][C@H]1[CH2]N(C2=[CH]C(F)=C([CH]3[CH2][CH2]S(=O)(=O)[CH2][CH2]3)[CH]=[CH]2)C(=O)O1,train,1,0
O=[CH][OH].[CH3]N([CH3])[CH2][CH](C1=[CH][CH]=C([OH])[CH]=[CH]1)C1([OH])[CH2][CH2][CH2][CH2][CH2]1>C1CCOC1>O=[CH][O-].[CH3]N([CH3])[CH2][CH](C1=[CH][CH]=C([OH])[CH]=[CH]1)C1([OH])[CH2][CH2][CH2][CH2][CH2]1,train,1,0
CC1(C)OB(C2=[CH]N=[CH]C(C(=O)[NH][CH2]C3=[CH][CH]=[CH][CH]=[CH]3)=[CH]2)OC1(C)C.[CH3][NH]C(=O)C1=NC(Br)=[CH]N=C1[NH2]>>[CH3][NH]C(=O)C1=NC(C2=[CH]C(C(=O)[NH][CH2]C3=[CH][CH]=[CH][CH]=[CH]3)=[CH]N=[CH]2)=[CH]N=C1[NH2],train,0,1
O=C=NC(=O)C1=[CH][CH]=[CH][CH]=[CH]1.[CH3]C([CH3])([CH3])[CH2]OC1=[CH][CH]=[CH]C([NH2])=C1C#N>>[CH3]C([CH3])([CH3])[CH2]OC1=[CH][CH]=[CH]C([NH]C(=O)[NH]C(=O)C2=[CH][CH]=[CH][CH]=[CH]2)=C1C#N,train,1,0
OB(O)C1=[CH][CH]=C(C(=O)[OH])[CH]=[CH]1.[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH2]O[CH]=C1OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1>>[CH3]C([CH3])([CH3])OC(=O)N1[CH2][CH2]O[CH]=C1C1=[CH][CH]=C(C(=O)[OH])[CH]=[CH]1,train,0,1
Br.[CH3][C@@H]([NH][CH2][CH2]O)C1=[CH][CH]=[CH][CH]=[CH]1>>Br.[CH3][C@@H]([NH][CH2][CH2]Br)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
[CH3]C1=C([CH3])C2=C([CH]=C1[NH]C(=O)[CH2]C([CH3])([CH3])[CH3])C(O)(C1=[CH]C([CH]([CH3])[CH3])=[CH][CH]=[CH]1)C([CH3])([CH3])O2>CCCCCC.CCOC(C)=O>[CH3]C1=C([CH3])C2=C([CH]=C1[NH]C(=O)[CH2]C([CH3])([CH3])[CH3])[CH](C1=[CH]C([CH]([CH3])[CH3])=[CH][CH]=[CH]1)C([CH3])([CH3])O2,train,0,1
[CH3]I.[CH3][CH]1[CH2][CH2]C([CH3])([OH])[CH2][CH]1C1=[CH]C(O[CH2]C2=[CH][CH]=C3C(=[CH]2)[CH]=[CH]C(=O)N3[CH3])=[CH][CH]=[CH]1>>[CH3]OC1([CH3])[CH2][CH2][CH]([CH3])[CH](C2=[CH]C(O[CH2]C3=[CH][CH]=C4C(=[CH]3)[CH]=[CH]C(=O)N4[CH3])=[CH][CH]=[CH]2)[CH2]1,train,0,1
[CH3]C1=[CH]N=C(Cl)N=C1OC1=[CH]C(Cl)=C(F)[CH]=[CH]1.[CH3]N1[CH2][CH2]N([CH2]C2=[CH][CH]=C([NH2])[CH]=[CH]2)[CH2][CH2]1>CO.ClCCl>[CH3]C1=[CH]N=C([NH]C2=[CH][CH]=C([CH2]N3[CH2][CH2]N([CH3])[CH2][CH2]3)[CH]=[CH]2)N=C1OC1=[CH]C(Cl)=C(F)[CH]=[CH]1,train,0,1
O=C(Cl)C1=[CH]C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1.[OH][CH2][CH2]N1[CH2][CH2]O[CH2][CH2]1>>O=C(O[CH2][CH2]N1[CH2][CH2]O[CH2][CH2]1)C1=[CH]C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1,train,1,0
[CH3]C(=O)[OH].[Pd]>O>[CH3]C(=O)[O-].[CH3]C(=O)[O-].[Pd+2],train,1,0
BrC1=[CH]N=C(Br)[CH]=[CH]1.[CH3][CH2]OC1=[CH][CH]=[CH]C(B(O)O)=C1F>>[CH3][CH2]OC1=[CH][CH]=[CH]C(C2=N[CH]=C(Br)[CH]=[CH]2)=C1F,train,0,1
COC1=[CH][CH2]C2=C([CH2][CH2][C@@H]3[C@@H]2[CH2][CH2][C@]2([CH2][CH3])C(=O)[CH2][CH2][C@@H]32)[CH2]1.Cl>CO>[CH3][CH2][C@]12[CH2][CH2][C@H]3[C@@H]([CH2][CH2]C4=[CH]C(=O)[CH2][CH2][C@@H]43)[C@@H]1[CH2][CH2]C2=O,train,0,1
ClC1=[CH][CH]=[CH]C2=C1N=[CH]S2.[CH3]C1=[CH][CH]=C(Br)[CH]=[CH]1>C1=CC=C([P](C2=CC=CC=C2)(C2=CC=CC=C2)[Pd]([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)([P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C=C1.C1CCOC1.[Cl-].[Cl-].[Pd].[Zn+2]>[CH3]C1=[CH][CH]=C(C2=[CH][CH]=[CH]C3=C2N=[CH]S3)[CH]=[CH]1,train,1,0
[CH3][CH]1[CH2][CH2][CH](Br)C2=N[CH]=C(C(=O)[OH])C(=O)N21.[NH2]C1=[CH][CH]=[CH][CH]=[CH]1>CO>[CH3][CH]1[CH2][CH]=C([NH]C2=[CH][CH]=[CH][CH]=[CH]2)C2=N[CH]=C(C(=O)[OH])C(=O)N21,train,0,1
CC(C)(C)OC(=O)[NH][C@@H]([CH2]C1=[CH]C(F)=[CH]C(F)=[CH]1)[C@H]([OH])[CH2][NH][CH]1[CH2][CH2]N([CH3])C2=[CH][CH]=C([CH2][CH3])[CH]=C21.Cl>CCOCC.CO>[CH3][CH2]C1=[CH][CH]=C2C(=[CH]1)[CH]([NH][CH2][C@@H]([OH])[C@@H]([NH2])[CH2]C1=[CH]C(F)=[CH]C(F)=[CH]1)[CH2][CH2]N2[CH3],train,1,0
O=S(=O)([NH]C1=[CH]C(C2=NN=N[NH]2)=[CH][CH]=[CH]1)C1=[CH][CH]=C(Br)S1.OB(O)C1=[CH]C(Cl)=C(F)[CH]=[CH]1>>O=S(=O)([NH]C1=[CH]C(C2=NN=N[NH]2)=[CH][CH]=[CH]1)C1=[CH][CH]=C(C2=[CH]C(Cl)=C(F)[CH]=[CH]2)S1,train,0,1
[CH3]OC(=O)C1=C(S(=O)(=O)N=C=O)[CH]=C(I)[CH]=[CH]1.[CH3]OC1=NC([NH2])=NC([CH3])=N1>CC1=CC=CC=C1C.CCOC(C)=O>[CH3]OC(=O)C1=C(S(=O)(=O)[NH]C(=O)[NH]C2=NC([CH3])=NC(O[CH3])=N2)[CH]=C(I)[CH]=[CH]1,train,1,0
C[Si](C)(C)Cl.[CH3]N([CH3])C1(C2=[CH][CH]=[CH][CH]=[CH]2)[CH2][CH2]C(=[CH]C(=O)N2[CH2][CH2][CH](C3=[CH][NH]C4=[CH][CH]=C(Cl)[CH]=C43)[CH2][CH2]2)[CH2][CH2]1>CCC(C)=O>Cl.[CH3]N([CH3])C1(C2=[CH][CH]=[CH][CH]=[CH]2)[CH2][CH2]C(=[CH]C(=O)N2[CH2][CH2][CH](C3=[CH][NH]C4=[CH][CH]=C(Cl)[CH]=C43)[CH2][CH2]2)[CH2][CH2]1,test,1,0
Br[CH2]C1=[CH][CH]=[CH]S1.O=C1C2=[CH][CH]=[CH][CH]=C2N=C([SH])N1C1=[CH][CH]=[CH][CH]=[CH]1>>O=C1C2=[CH][CH]=[CH][CH]=C2N=C(S[CH2]C2=[CH][CH]=[CH]S2)N1C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
[CH2]1[CH2][NH][CH2][CH2][NH]1.[CH3]OC1=[CH][CH]=C([CH2]Cl)[CH]=[CH]1>>Cl.Cl.[CH3]OC1=[CH][CH]=C([CH2]N2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH]1,train,1,0
CC(C)[C@@H](C(O)=O)N1CC2=CC=C(C3=CC=C(NS(=O)(=O)C4=CC=CC=C4)C=C3)C=C2C1=O.COC(=O)[C@H]([CH]([CH3])[CH3])N1[CH2]C2=[CH][CH]=C(C3=[CH][CH]=C([NH]S(=O)(=O)C4=[CH][CH]=C(O[CH3])[CH]=[CH]4)[CH]=[CH]3)[CH]=C2C1=O>>[CH3]OC1=[CH][CH]=C(S(=O)(=O)[NH]C2=[CH][CH]=C(C3=[CH][CH]=C4[CH2]N([C@H](C(=O)[OH])[CH]([CH3])[CH3])C(=O)C4=[CH]3)[CH]=[CH]2)[CH]=[CH]1,train,1,0
O=C([OH])C1=NN2[CH]=C(Br)[CH]=NC2=[CH]1.[CH3]C1=[CH]C2=C([CH2][CH2][NH][CH]2[CH3])O1>>[CH3]C1=[CH]C2=C([CH2][CH2]N(C(=O)C3=NN4[CH]=C(Br)[CH]=NC4=[CH]3)[CH]2[CH3])O1,train,0,1
BrC1=[CH]C2=C([CH]=[CH]1)[CH2][CH2][CH2][CH2][NH]2.[CH3]OC1=C(O[CH3])[CH]=C2C(=[CH]1)N=[CH]N=C2Cl>CN1CCCC1=O>[CH3]OC1=C(O[CH3])[CH]=C2C(=[CH]1)N=[CH]N=C2N1[CH2][CH2][CH2][CH2]C2=C1[CH]=C(Br)[CH]=[CH]2,train,0,1
COC(=O)[CH](C(=O)OC)C1=C([N+](=O)[O-])C(F)=[CH][CH]=[CH]1.Cl>O>O=C([OH])[CH2]C1=C([N+](=O)[O-])C(F)=[CH][CH]=[CH]1,train,1,0
CC(C)(C)OC(=O)[NH]C1([CH2]N2[CH2][CH2]C3=[CH]C(C4=NOC(C5=[CH]C(Cl)=C(O[CH2][CH2][CH2][CH3])[CH]=[CH]5)=N4)=[CH][CH]=C32)[CH2]OC(C)(C)O[CH2]1.CCOC1=C(OCC)C=C(C2=NC(C3=C4CCN(CC5(NC(=O)OC(C)(C)C)COC(C)(C)OC5)C4=CC=C3)=NO2)C=C1>>[CH3][CH2][CH2][CH2]OC1=C(Cl)[CH]=C(C2=NC(C3=[CH][CH]=C4C(=[CH]3)[CH2][CH2]N4[CH2]C([NH2])([CH2][OH])[CH2][OH])=NO2)[CH]=[CH]1,train,0,1
O=C([OH])C1=N[CH]=[CH]N=[CH]1.O=S(Cl)Cl>C1=CC=CC=C1>O=C(Cl)C1=N[CH]=[CH]N=[CH]1,train,1,0
OB(O)C1=[CH]O[CH]=[CH]1.[NH2][CH2]C1=[CH]C(Br)=[CH][CH]=[CH]1>>[NH2][CH2]C1=[CH]C(C2=[CH]O[CH]=[CH]2)=[CH][CH]=[CH]1,train,1,0
COC(=O)C1=NN([CH3])[CH]=C1[NH]C(=O)C1=NC([CH]2[CH2][CH2]2)=[CH][CH]=C1[NH]C1=[CH]N=[CH]N=[CH]1.[CH3][CH]([NH2])[CH2][OH]>>[CH3][CH]([CH2][OH])[NH]C(=O)C1=NN([CH3])[CH]=C1[NH]C(=O)C1=NC([CH]2[CH2][CH2]2)=[CH][CH]=C1[NH]C1=[CH]N=[CH]N=[CH]1,train,0,1
BrB(Br)Br.COC1=[CH][CH]=C2[CH]=C(C3=C([CH2][CH2][CH2][CH2][CH3])C4=[CH][CH]=[CH][CH]=C4N3[CH2]C3=[CH][CH]=[CH][CH]=[CH]3)[CH]=[CH]C2=[CH]1>ClCCl>[CH3][CH2][CH2][CH2][CH2]C1=C(C2=[CH][CH]=C3[CH]=C([OH])[CH]=[CH]C3=[CH]2)N([CH2]C2=[CH][CH]=[CH][CH]=[CH]2)C2=[CH][CH]=[CH][CH]=C21,train,1,0
OC(=O)C1=[CH]N=[CH]C(C2=NOC([CH](F)F)=N2)=[CH]1.[CH3]C([CH3])([CH2][NH2])C1=[CH]OC(C2=[CH][CH]=C(F)[CH]=[CH]2)=N1>>[CH3]C([CH3])([CH2][NH]C(=O)C1=[CH]N=[CH]C(C2=NOC([CH](F)F)=N2)=[CH]1)C1=[CH]OC(C2=[CH][CH]=C(F)[CH]=[CH]2)=N1,train,0,1
[CH3]I.[CH3][CH]1[CH2][CH2][CH]([OH])[CH2][CH]1C1=[CH]C(O[CH2]C2=[CH][CH]=C3C(=[CH]2)[CH]=[CH]C(=O)N3[CH3])=[CH][CH]=[CH]1>>[CH3]O[CH]1[CH2][CH2][CH]([CH3])[CH](C2=[CH]C(O[CH2]C3=[CH][CH]=C4C(=[CH]3)[CH]=[CH]C(=O)N4[CH3])=[CH][CH]=[CH]2)[CH2]1,train,0,1
O=S(=O)(C1=CC=CC=C1)N1OC1C1=CC=CC=C1.[CH3]SC1=C(C2=[CH]C3=C(C4=C([CH]=[CH]C([OH])=[CH]4)[NH]3)C3=C2C(=O)[NH]C3=O)[CH]=[CH][CH]=[CH]1>C1CCOC1>[CH3]S(=O)C1=C(C2=[CH]C3=C(C4=C([CH]=[CH]C([OH])=[CH]4)[NH]3)C3=C2C(=O)[NH]C3=O)[CH]=[CH][CH]=[CH]1,test,1,0
N#CC1=[CH][CH]=[CH]C([NH]C(=O)[NH]C2=[CH][CH]=C(S(=O)(=O)[NH][CH2]C3=[CH][CH]=[CH][CH]=[CH]3)[CH]=[CH]2)=[CH]1.[CH3][CH2][CH2][CH2]N1[CH2][CH2][NH][CH2][CH2]1>>[CH3][CH2][CH2][CH2]N1[CH2][CH2]N(C(=N)C2=[CH][CH]=[CH]C([NH]C(=O)[NH]C3=[CH][CH]=C(S(=O)(=O)[NH][CH2]C4=[CH][CH]=[CH][CH]=[CH]4)[CH]=[CH]3)=[CH]2)[CH2][CH2]1,train,0,1
O=S(=O)(Cl)/C=C/C1=[CH][CH]=[CH][CH]=[CH]1.[NH2]C1=[CH][CH]=C(Cl)[CH]=[CH]1>>O=S(=O)(/C=C/C1=[CH][CH]=[CH][CH]=[CH]1)[NH]C1=[CH][CH]=C(Cl)[CH]=[CH]1,train,0,1
[CH3][CH2][CH]([NH2])C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH]([CH3])C1=NC2=C([CH]=[CH]1)C([NH]C1=C(SC3=[CH][CH]=C([NH]C(=O)OC([CH3])([CH3])[CH3])[CH]=[CH]3)[CH]=[CH]C(C(=O)[OH])=[CH]1)=N[CH]=N2>>[CH3][CH2][CH]([NH]C(=O)C1=[CH]C([NH]C2=N[CH]=NC3=C2[CH]=[CH]C([CH]([CH3])[CH3])=N3)=C(SC2=[CH][CH]=C([NH]C(=O)OC([CH3])([CH3])[CH3])[CH]=[CH]2)[CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
C[Zn][CH3].O=[CH]C1=[CH][CH2][CH2][CH2][CH2]1>>[CH3][C@H]([OH])C1=[CH][CH2][CH2][CH2][CH2]1,train,1,0
ClC(C1=[CH][CH]=[CH][CH]=[CH]1)(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1.[NH2][CH2][CH2][CH2][CH2][CH2][OH]>>[OH][CH2][CH2][CH2][CH2][CH2][NH]C(C1=[CH][CH]=[CH][CH]=[CH]1)(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
CN(C)C=[CH]C1=C([N+](=O)[O-])[CH]=[CH][CH]=[CH]1.O=O>CN(C)C=O.Cl[Cu]>O=[CH]C1=C([N+](=O)[O-])[CH]=[CH][CH]=[CH]1,train,1,0
[CH3][CH2]C1=NC2=C([CH]=[CH][CH]=[CH]2)[NH]1.[CH3][CH2]O[CH2][CH2]Cl>>[CH3][CH2]O[CH2][CH2]N1C([CH2][CH3])=NC2=C1[CH]=[CH][CH]=[CH]2,train,1,0
OC(=O)C1=[CH]OC2=C([CH]=C([OH])[CH]=[CH]2)O1.[CH3][CH2][CH2][CH2][NH]C1=[CH][CH]=[CH][CH]=[CH]1>>[CH3][CH2][CH2][CH2]N(C(=O)C1=[CH]OC2=C([CH]=C([OH])[CH]=[CH]2)O1)C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C#CC1=[CH][CH]=C([CH]=O)[CH]=[CH]1.[NH2]C1=[CH][CH]=C(C(F)(F)F)[CH]=[CH]1>>[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C#CC1=[CH][CH]=C([CH2][NH]C2=[CH][CH]=C(C(F)(F)F)[CH]=[CH]2)[CH]=[CH]1,train,0,1
[CH3][CH]=O.[CH]1=[CH][CH]=C(N2[CH]=[CH][CH]=N2)[CH]=[CH]1>>[CH3][CH]([OH])C1=[CH][CH]=NN1C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
Br.[CH3]C1=[CH][CH]=[CH]C(C(=O)[OH])=C1[NH2]>CS(C)=O>[CH3]C1=[CH]C(Br)=[CH]C(C(=O)[OH])=C1[NH2],train,0,1
OB(O)C1=[CH]S[CH]=[CH]1.[CH3]OC(=O)C1(Br)[CH]=[CH][CH]=N[CH2]1>C1COCCO1>[CH3]OC(=O)C1=[CH]N=[CH]C(C2=[CH]S[CH]=[CH]2)=[CH]1,train,0,1
O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)N1[CH2][CH2]Br.[CH]1=[CH][CH]=C(C(C2=[CH][CH]=[CH][CH]=[CH]2)=C2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH]1>>O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)N1[CH2][CH2]N1[CH2][CH2]C(=C(C2=[CH][CH]=[CH][CH]=[CH]2)C2=[CH][CH]=[CH][CH]=[CH]2)[CH2][CH2]1,train,1,0
C#CC([CH3])([CH3])[OH].[NH2]S(=O)(=O)C1=C([NH]S(=O)(=O)[CH2][CH2]C2=[CH][CH]=C(Br)[CH]=[CH]2)[CH]=[CH][CH]=[CH]1>>[CH3]C([CH3])([OH])C#CC1=[CH][CH]=C([CH2][CH2]S(=O)(=O)[NH]C2=C(S([NH2])(=O)=O)[CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,0,1
OC(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1.[CH3][CH]1[CH2]N(C2=N[CH]=C(C#N)[CH]=[CH]2)[CH2][CH]([CH3])[NH]1>>[CH3][CH]1[CH2]N(C2=N[CH]=C(C#N)[CH]=[CH]2)[CH2][CH]([CH3])N1C(=O)C1=[CH]C(C2=NOC(C(F)(F)F)=N2)=[CH][CH]=[CH]1,train,0,1
[CH3]C1=[CH]C([CH3])=[CH]C(N2[CH2][CH2][NH][CH2][CH2]2)=[CH]1.[CH3][CH2]C1=C([CH3])N=C(O[CH3])C([NH]C(=O)OC2=CC=CC=C2)=[CH]1>>[CH3][CH2]C1=C([CH3])N=C(O[CH3])C([NH]C(=O)N2[CH2][CH2]N(C3=[CH]C([CH3])=[CH]C([CH3])=[CH]3)[CH2][CH2]2)=[CH]1,train,0,1
CC(C)N(C(C)C)C(=N)OC([CH3])([CH3])[CH3].O=C([OH])[C@H](Br)[CH2][OH]>ClC(Cl)Cl>[CH3]C([CH3])([CH3])OC(=O)[C@H](Br)[CH2][OH],train,0,1
[CH3]Br.[CH3][CH2]C([CH3])([CH3])C1=[CH][CH]=C(P(C2=[CH][CH]=C(C([CH3])([CH3])[CH2][CH3])[CH]=[CH]2)C2=[CH][CH]=C(C([CH3])([CH3])[CH2][CH3])[CH]=[CH]2)[CH]=[CH]1>C1=CC=CC=C1>[Br-].[CH3][CH2]C([CH3])([CH3])C1=[CH][CH]=C([P+]([CH3])(C2=[CH][CH]=C(C([CH3])([CH3])[CH2][CH3])[CH]=[CH]2)C2=[CH][CH]=C(C([CH3])([CH3])[CH2][CH3])[CH]=[CH]2)[CH]=[CH]1,train,1,0
COC1=CC=C(P2(=S)SP(=S)(C3=CC=C(OC)C=C3)S2)C=C1.O=C([NH][CH2][CH2]Cl)C1=[CH]C2=[CH][CH]=[CH]C([N+](=O)[O-])=C2[NH]1>CC(Cl)Cl.CC1=CC=CC=C1>O=[N+]([O-])C1=C2[NH]C(C3=N[CH2][CH2]S3)=[CH]C2=[CH][CH]=[CH]1,train,0,1
COC(=O)[C@H](C(C)C)N1CC2=CC=C(C3=CC=C(N)C=C3)C=C2C1=O.[CH3]OC(=O)C1(N2[CH2]C3=[CH][CH]=C(C4=[CH][CH]=C([N+](=O)[O-])[CH]=[CH]4)[CH]=C3C2=O)[CH2][CH2][CH2][CH2]1>>[CH3]OC(=O)C1(N2[CH2]C3=[CH][CH]=C(C4=[CH][CH]=C([NH2])[CH]=[CH]4)[CH]=C3C2=O)[CH2][CH2][CH2][CH2]1,train,1,0
CC(C)(C)[C@H]1CC[C@H](OC2=CC=C3C=C([C@@](C)(N)CO)C=CC3=C2C2=CC=C(OC(F)(F)F)C=C2)CC1.[CH3]C([CH3])([CH3])[C@H]1[CH2][CH2][C@H](OC2=[CH][CH]=C3[CH]=C([C@]4([CH3])[CH2]OC(=O)[NH]4)[CH]=[CH]C3=C2Cl)[CH2][CH2]1>>[CH3]C([CH3])([CH3])[C@H]1[CH2][CH2][C@H](OC2=[CH][CH]=C3[CH]=C([C@@]([CH3])([NH2])[CH2][OH])[CH]=[CH]C3=C2Cl)[CH2][CH2]1,train,0,1
