sentences,split,not_high_yielding,high_yielding
"[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1r,4s,5r,9s,10r,13s)-13-[(2s,3r,4s,5s,6r)-3-[(2s,3r,4s,5r,6r)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylate and (2r,3r,4s,5s,6r)-2-[[(2r,3s,4s,5r,6r)-6-[[(3s,8s,9r,10r,11r,13r,14s,17r)-17-[(2r,5r)-5-[(2s,3r,4s,5s,6r)-4,5-dihydroxy-3-[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[[(2r,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxy-6-hydroxy-6-methylheptan-2-yl]-11-hydroxy-4,4,9,13,14-pentamethyl-2,3,7,8,10,11,12,15,16,17-decahydro-1h-cyclopenta[a]phenanthren-3-yl]oxy]-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol react together in the presence of oxidane to produce (2r,3r,4s,5s,6r)-2-[(2s,3s,4s,5r)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol.",train,1,0
Cyclopentanone and ethyl 2-cyanoacetate react together to produce ethyl 2-cyano-2-cyclopentylideneacetate.,train,1,0
3-(4-pentylsulfanyl-1h-pyrazol-5-yl)-1-azabicyclo[2.2.2]octane and ethanethiol react together to produce 3-(4-ethylsulfanyl-1h-pyrazol-5-yl)-1-azabicyclo[2.2.2]octane.,train,1,0
"Iodomethane and propan-2-yl 2-(4-methyl-1-methylsulfanyl-9h-carbazol-2-yl)acetate react together to produce propan-2-yl 2-(4,9-dimethyl-1-methylsulfanylcarbazol-2-yl)acetate.",train,0,1
"1,3-dimethyl-7,8-dihydro-6h-purino[9,8-a]pyridine-2,4,9-trione reacts in the presence of methylsulfinylmethane to produce 1,3-dimethyl-7h-purine-2,6-dione.",train,1,0
2-fluorobenzaldehyde and 4-tert-butylphenol react together to produce 2-(4-tert-butylphenoxy)benzaldehyde.,train,0,1
Hex-5-en-2-one and 4-hydrazinyl-1h-pyridin-2-one react together to produce 4-(2-hex-5-en-2-ylidenehydrazinyl)-1h-pyridin-2-one.,train,0,1
"Chlorane and (1s,9r,10r,11s)-11-ethyl-4-methoxy-13-oxo-17-azatetracyclo[7.5.3.01,10.02,7]heptadeca-2(7),3,5-triene-17-carbonitrile react together to produce chlorane.",train,0,1
Chlorane and diethyl 2-[4-(3-formyl-1-phenylindol-2-yl)piperazin-1-yl]ethyl phosphate react together to produce chlorane.,train,1,0
5-fluoro-3-nitro-1h-indole and oxolan-3-ol react together to produce 5-fluoro-3-nitro-1-(oxolan-3-yl)indole.,train,1,0
4-nitrophenol and [methyl(thiophen-2-ylsulfonyl)amino]methylphosphonic acid react together to produce [methyl(thiophen-2-ylsulfonyl)amino]methyl-(4-nitrophenoxy)phosphinate.,train,1,0
"(2r,3r)-2,3-diphenyloxirane and 1,3-diaminopropan-2-ol react together to produce 1,3-bis[(2-hydroxy-1,2-diphenylethyl)amino]propan-2-ol.",train,1,0
"Ethenoxyethane and 2,2-dichloroacetyl chloride react together to produce 1,1-dichloro-4-ethoxybut-3-en-2-one.",train,1,0
Bromane and 2-amino-3-methylbenzoic acid react together in the presence of methylsulfinylmethane to produce 2-amino-5-bromo-3-methylbenzoic acid.,train,1,0
2-(4-methylphenyl)oxirane and methanamine react together to produce 2-(methylamino)-1-(4-methylphenyl)ethanol.,train,0,1
"N'-benzylethane-1,2-diamine and n-benzyl-3-(7h-pyrrolo[2,3-d]pyrimidin-4-ylamino)thiophene-2-carboxamide react together to produce n-[2-(benzylamino)ethyl]-3-(7h-pyrrolo[2,3-d]pyrimidin-4-ylamino)thiophene-2-carboxamide.",train,1,0
[(2r)-1-ethylpyrrolidin-2-yl]methanamine and n-(2-morpholin-4-ylethyl)-5-nitro-1-benzofuran-7-amine react together to produce n-[[(2r)-1-ethylpyrrolidin-2-yl]methyl]-5-nitro-1-benzofuran-7-amine.,train,0,1
"2-methyl-3-phenylpropan-1-ol reacts in the presence of oxidane, nickel to produce 3-cyclohexyl-2-methylpropan-1-ol.",train,0,1
Ethyl 2-(cyclopropanecarbonyl)-3-oxo-3-pyridin-4-ylpropanoate and [3-(trifluoromethyl)phenyl]hydrazine react together to produce ethyl 5-cyclopropyl-3-pyridin-4-yl-1-[3-(trifluoromethyl)phenyl]pyrazole-4-carboxylate.,train,1,0
Tert-butyl-(3-ethenylphenyl)diazene reacts in the presence of styrene to produce tert-butyl-(3-ethenylphenyl)diazene.,train,0,1
"3-(2-ethoxyethyl)-2-[[4-(2-isothiocyanatoethyl)piperazin-1-yl]methyl]imidazo[4,5-b]pyridine and pyridine-3,4-diamine react together to produce 1-(4-aminopyridin-3-yl)-3-[2-[4-[[3-(2-ethoxyethyl)imidazo[4,5-b]pyridin-2-yl]methyl]piperazin-1-yl]ethyl]thiourea.",train,0,1
"5-[(1r)-2-bromo-1-[tert-butyl(dimethyl)silyl]oxyethyl]-8-phenylmethoxy-1h-quinolin-2-one and [1-[[1-[2-[4-(2-aminoethyl)phenyl]ethyl]piperidin-4-yl]methyl]-1,2,4-triazol-3-yl]-cyclohexyl-phenylmethanol react together to produce 5-[(1r)-1-[tert-butyl(dimethyl)silyl]oxy-2-[2-[4-[2-[4-[[3-[(r)-cyclohexyl-hydroxy-phenylmethyl]-1,2,4-triazol-1-yl]methyl]piperidin-1-yl]ethyl]phenyl]ethylamino]ethyl]-8-phenylmethoxy-1h-quinolin-2-one.",train,1,0
2-(carboxymethylideneamino)-4-chlorobenzoic acid and sulfuric acid react together in the presence of phenylmethanol to produce 4-chloro-2-[(2-oxo-2-phenylmethoxyethylidene)amino]benzoic acid.,train,1,0
"N'-(2-chloro-6-cyclopropylimidazo[1,2-b]pyridazin-3-yl)sulfonyl-n,n-bis(2-methylpropyl)methanimidamide and n'-(2-chloro-6-prop-1-enylimidazo[1,2-b]pyridazin-3-yl)sulfonyl-n,n-bis(2-methylpropyl)methanimidamide react together to produce 2-chloro-6-[(e)-prop-1-enyl]imidazo[1,2-b]pyridazine-3-sulfonamide.",test,0,1
(methyldisulfanyl)methane and acenaphthylene react together in the presence of pyridine to produce 1-methylsulfanylacenaphthylene.,train,0,1
"[(1s)-7,7-dimethyl-2-oxo-1-bicyclo[2.2.1]heptanyl]methanesulfonic acid and 1-(6-methoxy-2,3-dihydro-1h-inden-1-yl)piperazine react together to produce [(1s)-7,7-dimethyl-2-oxo-1-bicyclo[2.2.1]heptanyl]methanesulfonic acid.",train,1,0
"N-[4-(3-benzyl-1,2,4-oxadiazol-5-yl)-2-bromophenyl]-2,2,2-trifluoroacetamide and benzyl (2r)-2-(3-hydroxyprop-1-enyl)pyrrolidine-1-carboxylate react together to produce benzyl (2r)-2-[3-[4-(3-benzyl-1,2,4-oxadiazol-5-yl)-2-bromo-n-(2,2,2-trifluoroacetyl)anilino]prop-1-enyl]pyrrolidine-1-carboxylate.",train,0,1
Ethyl 4-chloro-2-phenylpyrimidine-5-carboxylate and hydrazine react together to produce ethyl 4-hydrazinyl-2-phenylpyrimidine-5-carboxylate.,train,0,1
"(z)-2-(bromomethyl)-3-phenylprop-2-enoic acid and 2,2-dimethylpropanethioic s-acid react together to produce (z)-2-(2,2-dimethylpropanoylsulfanylmethyl)-3-phenylprop-2-enoic acid.",train,0,1
2-morpholin-4-ylethanamine and methyl 3-cyclohexyl-2-[2-[[2-(dimethylamino)ethylamino]methyl]phenyl]-1-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]indole-6-carboxylate react together to produce methyl 3-cyclohexyl-1-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]-2-[2-[(2-morpholin-4-ylethylamino)methyl]phenyl]indole-6-carboxylate.,train,0,1
"Carbondioxide and methyl oxirane-2-carboxylate react together in the presence of tetrabutylazanium, 2-methoxy-2-methylpropane, bromide to produce methyl 2-oxo-1,3-dioxolane-4-carboxylate.",train,0,1
(2s)-2-amino-5-(diaminomethylideneamino)pentanoic acid and carbondioxide react together in the presence of oxidane to produce (2s)-2-amino-5-(diaminomethylideneamino)pentanoic acid.,train,1,0
"2-chloroacetyl chloride and n-methyltricyclo[4.3.1.12,5]undecan-1-amine react together to produce 2-chloro-n-methyl-n-(1-tricyclo[4.3.1.12,5]undecanyl)acetamide.",train,0,1
1-bromo-2-(bromomethyl)benzene and 2-chloro-5-fluoro-1h-pyrimidin-6-one react together to produce 3-[(2-bromophenyl)methyl]-2-chloro-5-fluoropyrimidin-4-one.,train,1,0
4-methylbenzenesulfonic acid and 4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-n-methylpyridine-2-carboxamide react together in the presence of oxidane to produce 4-methylbenzenesulfonic acid.,train,1,0
"(2r,3r)-2,3-dihydroxybutanedioic acid reacts in the presence of oxidane to produce oxidane.",train,1,0
"Ethyl 4-chloro-2-[(3,4-dichlorophenyl)methyl]pyrimidine-5-carboxylate and hydrazine react together to produce ethyl 2-(3,4-dichlorophenyl)-4-hydrazinylpyrimidine-5-carboxylate.",train,0,1
"6-[[4-[4-(2-oxo-2-prop-2-enoxyethyl)phenyl]phenoxy]methyl]-2-prop-2-enoxy-3-(trifluoromethyl)benzoic acid and 1,1,1-trifluoropropan-2-ol react together to produce 2-[4-[4-[[3-hydroxy-4-(trifluoromethyl)-2-(1,1,1-trifluoropropan-2-yloxycarbonyl)phenyl]methoxy]phenyl]phenyl]acetic acid.",train,1,0
"N-(7-bromo-4,4-difluoro-2,3-dihydronaphthalen-1-ylidene)-2-methylpropane-2-sulfinamide and ethyl 2-bromo-2,2-difluoroacetate react together to produce ethyl 2-[(1r)-7-bromo-1-(tert-butylsulfinylamino)-4,4-difluoro-2,3-dihydronaphthalen-1-yl]-2,2-difluoroacetate.",train,1,0
"2-bromo-n-[(2s)-1-[3-(3-chloro-4-cyano-2-methylphenyl)pyrazol-1-yl]propan-2-yl]-1,3-oxazole-4-carboxamide and 2-methoxyethanamine react together in the presence of pyridine to produce n-[(2s)-1-[3-(3-chloro-4-cyano-2-methylphenyl)pyrazol-1-yl]propan-2-yl]-2-(2-methoxyethylamino)-1,3-oxazole-4-carboxamide.",train,1,0
Isocyanatocyclohexane and ethyl 3-[2-(butylamino)ethylsulfanylmethyl]-4-oxo-4-pyridin-3-ylbutanoate react together to produce ethyl 3-[2-[butyl(cyclohexylcarbamoyl)amino]ethylsulfanylmethyl]-4-oxo-4-pyridin-3-ylbutanoate.,train,1,0
"Tert-butyl 2-bromoacetate and methyl 2-(2-oxo-3,4-dihydro-1h-quinolin-3-yl)acetate react together to produce methyl 2-[1-[2-[(2-methylpropan-2-yl)oxy]-2-oxoethyl]-2-oxo-3,4-dihydroquinolin-3-yl]acetate.",train,0,1
"Methane and (3r,4s,5s,6r)-6-[[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxane-2,3,4,5-tetrol react together to produce (2s,3r,4r,5r)-6-[(2s,3r,4s,5s,6r)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexane-1,2,3,4,5-pentol.",train,0,1
"N-benzyl-2-(3-bromo-2-oxopiperidin-1-yl)-4-methyl-1,3-thiazole-5-carboxamide and cyclopropylmethanamine react together to produce n-benzyl-2-[3-(cyclopropylmethylamino)-2-oxopiperidin-1-yl]-4-methyl-1,3-thiazole-5-carboxamide.",train,1,0
3-iodopropyl(trimethoxy)silane and 1h-pyrimidine-2-thione react together to produce trimethoxy(3-pyrimidin-2-ylsulfanylpropyl)silane.,train,0,1
2-methylpropanal and 1-phenylpyrazole react together to produce 2-methyl-1-(2-phenylpyrazol-3-yl)propan-1-ol.,train,1,0
"3,5-dichloroaniline and 2,3,4,5-tetrachloroaniline react together to produce 2,3,5-trichloroaniline.",train,1,0
Cyclopentyl-(2-fluorophenyl)methanone and hydrazine react together to produce 3-cyclopentyl-2h-indazole.,train,0,1
Ethyl 1-(3-formylpyridin-2-yl)-3-methylpyrazole-4-carboxylate and n-methylmethanamine react together to produce ethyl 1-[3-[(dimethylamino)methyl]pyridin-2-yl]-3-methylpyrazole-4-carboxylate.,train,0,1
"(2r)-2-methylpyrrolidine and 5-[3-[(2s)-2-methylpyrrolidin-1-yl]propoxy]-1,3,11-triazatricyclo[7.4.0.02,7]trideca-2,4,6,8-tetraen-10-one react together to produce 5-[3-[(2r)-2-methylpyrrolidin-1-yl]propoxy]-1,3,11-triazatricyclo[7.4.0.02,7]trideca-2,4,6,8-tetraen-10-one.",train,1,0
"N-[3-[(2-chloropyridine-4-carbonyl)amino]-4-methylphenyl]-2-morpholin-4-ylpyridine-4-carboxamide and n,n',n'-trimethylpropane-1,3-diamine react together to produce n-[3-[[2-[3-(dimethylamino)propyl-methylamino]pyridine-4-carbonyl]amino]-4-methylphenyl]-2-morpholin-4-ylpyridine-4-carboxamide.",train,1,0
"2-[5-(4-cyanophenyl)furan-2-yl]imidazo[1,2-a]pyridine-6-carbonitrile and 4-(6-bromo-8-methylimidazo[1,2-a]pyridin-2-yl)benzonitrile react together to produce 4-[2-(4-cyanophenyl)-8-methylimidazo[1,2-a]pyridin-6-yl]benzonitrile.",train,0,1
"2-amino-4,5-diphenylfuran-3-carbonitrile and 2-bromo-1-phenylethanone react together to produce 2-amino-5-phenylfuran-3-carbonitrile.",train,1,0
"2-[(2,5-dichloro-6-oxopyrimidin-1-yl)methyl]benzonitrile and (3r)-3-methylpiperidin-3-amine react together to produce 2-[[2-[(3r)-3-amino-3-methylpiperidin-1-yl]-5-chloro-6-oxopyrimidin-1-yl]methyl]benzonitrile.",train,1,0
Ethyl 2-bromoacetate and 5-propan-2-yl-1h-pyrazole react together to produce ethyl 2-(5-propan-2-ylpyrazol-1-yl)acetate.,train,1,0
"1-[3-(oxan-2-yloxymethyl)-4-oxido-1-oxoquinoxalin-1-ium-2-yl]ethanone reacts in the presence of acetic acid to produce 3-methyl-9-oxido-4-oxo-1h-furo[3,4-b]quinoxalin-4-ium-3-ol.",train,0,1
"(2r,3s,4r)-2-(hydroxymethyl)-3,4-dihydro-2h-pyran-3,4-diol reacts in the presence of oxidane to produce (2r,3r,4r)-2-(hydroxymethyl)-3,4-dihydro-2h-pyran-3,4-diol.",train,1,0
Tert-butyl (2s)-2-[[(2r)-1-[[(2s)-1-hydrazinyl-1-oxo-3-phenylpropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]carbamoyl]pyrrolidine-1-carboxylate and (2s)-2-[[(2s)-2-amino-3-(1h-indol-3-yl)propanoyl]amino]-n-[(2s)-1-amino-4-methylsulfanyl-1-oxobutan-2-yl]-4-methylpentanamide react together to produce tert-butyl (2s)-2-[[(2r)-1-[[(2s)-1-[[(2s)-1-[[(2s)-1-[[(2s)-1-amino-4-methylsulfanyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-(1h-indol-3-yl)-1-oxopropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]carbamoyl]pyrrolidine-1-carboxylate.,train,0,1
"2,2,2-trifluoroethane-1,1-diol and 4-methylphenol react together to produce 4-methyl-2-(2,2,2-trifluoro-1-hydroxyethyl)phenol.",train,0,1
2-(trifluoromethoxy)aniline and n-[2-(trifluoromethyl)phenyl]cyclohexanecarboxamide react together to produce n-[2-(trifluoromethoxy)phenyl]cyclohexanecarboxamide.,train,0,1
"N,n'-dicyclohexylmethanediimine and 1-hydroxypyrrolidine-2,5-dione react together in the presence of methylsulfinylmethane to produce 1,3-dicyclohexylurea.",train,1,0
"1-methyl-4-[4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)pyridin-2-yl]piperazine and 1-[(2-chloro-3,6-difluorophenyl)methyl]-7-(2-chloropyridin-4-yl)-3,4-dihydro-2h-pyrido[2,3-b]pyrazine react together to produce 1-[(2-chloro-3,6-difluorophenyl)methyl]-7-[2-(4-methylpiperazin-1-yl)pyridin-4-yl]-3,4-dihydro-2h-pyrido[2,3-b]pyrazine.",train,1,0
5-[(4-chlorophenyl)methyl]-2-methylsulfanyl-1h-pyrimidin-6-one and n-[1-(2-aminoethyl)piperidin-4-yl]-1-[(4-fluorophenyl)methyl]benzimidazol-2-amine react together in the presence of chloroform to produce oxidane.,train,0,1
Methylsulfanylmethane and 2-phenylacetaldehyde react together to produce 2-benzyl-3-phenyloxirane.,train,0,1
"2-bromo-n-[(2s)-1-[3-(3-chloro-4-cyano-2-methylphenyl)pyrazol-1-yl]propan-2-yl]-1,3-thiazole-4-carboxamide and 2-methoxyethanamine react together in the presence of pyridine to produce n-[(2s)-1-[3-(3-chloro-4-cyano-2-methylphenyl)pyrazol-1-yl]propan-2-yl]-2-(2-methoxyethylamino)-1,3-thiazole-4-carboxamide.",train,1,0
"6-fluoro-5-methylpyridine-3-carboxylic acid and 2,2-difluoroethanol react together to produce 6-(2,2-difluoroethoxy)-5-methylpyridine-3-carboxylic acid.",train,0,1
"Trichlorophosphane and dichloro-(3,4-dimethylphenyl)phosphane react together in the presence of chloride, chloride, zinc(2+) to produce chloro-bis(3,4-dimethylphenyl)phosphane.",train,1,0
"Tetramethoxymethane and 3-amino-n-heptan-4-yl-4-hydroxybenzamide react together to produce n-heptan-4-yl-2-methoxy-1,3-benzoxazole-5-carboxamide.",train,1,0
"2-[n-(2-hydroxyethyl)anilino]ethanol and (2s)-2-amino-3-[3-bromo-4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]phenyl]propanoic acid react together to produce (2s)-3-[3-bromo-4-[2-(5-methyl-2-phenyl-1,3-oxazol-4-yl)ethoxy]phenyl]-2-(4-phenylpiperazin-1-yl)propanoic acid.",train,1,0
"(2r,5r)-2,5-dimethylpyrrolidine and 5-[3-[(2s)-2-methylpyrrolidin-1-yl]propoxy]-1,3,11-triazatricyclo[7.4.0.02,7]trideca-2,4,6,8-tetraen-10-one react together to produce 5-[3-[(2r,5r)-2,5-dimethylpyrrolidin-1-yl]propoxy]-1,3,11-triazatricyclo[7.4.0.02,7]trideca-2,4,6,8-tetraen-10-one.",train,1,0
4-methylbenzenesulfonic acid and 4-[4-[[4-chloro-3-(trifluoromethyl)phenyl]carbamoylamino]phenoxy]-n-methylpyridine-2-carboxamide react together in the presence of oxidane to produce 4-methylbenzenesulfonic acid.,train,0,1
(4-nitrophenyl) 4-(4-nitrophenyl)piperazine-1-carboxylate and piperidine react together to produce [4-(4-nitrophenyl)piperazin-1-yl]-piperidin-1-ylmethanone.,train,0,1
"Phosphoryl trichloride and 7-chloro-3-(pyridine-4-carbonyl)-1h-quinolin-4-one react together to produce (4,7-dichloroquinolin-3-yl)-pyridin-4-ylmethanone.",train,1,0
Pentan-2-ol reacts in the presence of butanoyl butanoate to produce pentan-2-yl butanoate.,train,1,0
1-chloro-4-propylsulfonylbenzene and 2-bromo-1-fluoro-4-propylsulfonylbenzene react together to produce 2-bromo-1-chloro-4-propylsulfonylbenzene.,train,0,1
Bromomethylbenzene and ethyl 2-cyanoacetate react together to produce ethyl 2-benzyl-2-cyano-3-phenylpropanoate.,train,0,1
(3-hydroxy-1-benzothiophen-2-yl)-phenylmethanone and cyclopropanamine react together to produce 2-(n-cyclopropyl-c-phenylcarbonimidoyl)-1-benzothiophen-3-ol.,train,1,0
2-phenylacetonitrile and bromoethane react together to produce 2-phenylbutanenitrile.,train,0,1
"2,4-dichloro-5-iodopyrimidine and n-(2-aminoethyl)acetamide react together to produce n-[2-[(2-chloro-5-iodopyrimidin-4-yl)amino]ethyl]acetamide.",train,0,1
"Tert-butyl (1r,4r)-5-[6-[[7-cyclopentyl-6-(dimethylcarbamoyl)pyrrolo[2,3-d]pyrimidin-2-yl]amino]pyridine-3-carbonyl]-2,5-diazabicyclo[2.2.1]heptane-2-carboxylate and n,n-dimethyl-7h-pyrrolo[2,3-d]pyrimidine-6-carboxamide react together to produce 7-cyclopentyl-2-[[5-[(1r,4r)-2,5-diazabicyclo[2.2.1]heptane-2-carbonyl]pyridin-2-yl]amino]-n,n-dimethylpyrrolo[2,3-d]pyrimidine-6-carboxamide.",train,1,0
"2-methoxyethanamine and 2-bromo-n-[(2s)-1-[3-(3-chloro-4-cyanophenyl)pyrazol-1-yl]propan-2-yl]-1,3-thiazole-4-carboxamide react together in the presence of pyridine to produce n-[(2s)-1-[3-(3-chloro-4-cyanophenyl)pyrazol-1-yl]propan-2-yl]-2-(2-methoxyethylamino)-1,3-thiazole-4-carboxamide.",train,1,0
2-piperidin-4-ylethanol and diphenylmethanol react together to produce 4-(2-benzhydryloxyethyl)piperidine.,train,0,1
"1-[3-(trifluoromethyl)phenyl]-1,4-diazepan-5-one and 2,5-dibromo-n,n-dimethylpentanamide react together to produce 5-bromo-n,n-dimethyl-2-[7-oxo-4-[3-(trifluoromethyl)phenyl]-1,4-diazepan-1-yl]pentanamide.",train,0,1
1-benzyl-4-iodobenzene and methyl (2r)-2-(4-hydroxyphenyl)-2-[(2-methylpropan-2-yl)oxycarbonylamino]acetate react together to produce methyl (2r)-2-[4-(4-benzylphenoxy)phenyl]-2-[(2-methylpropan-2-yl)oxycarbonylamino]acetate.,train,1,0
4-hydroxybenzo[h]chromen-2-one and 4-chloronaphthalen-1-ol react together to produce 6-chloro-4-hydroxybenzo[h]chromen-2-one.,train,1,0
"N-ethyl-3,4,5-trimethoxyaniline and 5-chloro-4-(3-chloropropylamino)-2-methylpyridazin-3-one react together to produce 5-chloro-2-methyl-4-[3-[methyl-[2-(3,4,5-trimethoxyphenyl)ethyl]amino]propylamino]pyridazin-3-one.",train,1,0
"3-[2-(3-chlorophenyl)ethynyl]-n-ethyl-n-propan-2-yl-1-oxa-2,7-diazaspiro[4.4]non-2-ene-7-carboxamide and n-ethylpropan-2-amine react together to produce 3-[2-(3-chlorophenyl)ethynyl]-n-pyridin-4-yl-1-oxa-2,7-diazaspiro[4.4]non-2-ene-7-carboxamide.",train,1,0
"13-oxabicyclo[10.1.0]tridecane reacts in the presence of 1-methylpyrrolidin-2-one, 1,3-dimethylimidazolidin-2-one, chloride, lithium(1+) to produce cyclododecanone.",train,0,1
"N-benzyl-3-(7h-pyrrolo[2,3-d]pyrimidin-4-ylamino)thiophene-2-carboxamide and 2-(2-methylphenyl)ethanamine react together to produce n-[2-(2-methylphenyl)ethyl]-3-(7h-pyrrolo[2,3-d]pyrimidin-4-ylamino)thiophene-2-carboxamide.",train,1,0
"Dibromomethane and 4-methylbenzene-1,2-diol react together in the presence of tetrabutylazanium, oxidane, bromide to produce 5-methyl-1,3-benzodioxole.",train,0,1
"(2s)-2-[[(1r)-1-carboxyethyl]amino]-5-(diaminomethylideneamino)pentanoic acid reacts in the presence of sodium(1+), hydroxide to produce 5-amino-2-(1-carboxyethylamino)pentanoic acid.",train,1,0
"6-[4-(oxan-4-yloxymethyl)piperidin-1-yl]-3-(trifluoromethyl)-[1,2,4]triazolo[4,3-b]pyridazine and 6-chloro-1h-pyridin-2-one react together to produce 6-[4-[(6-chloropyridin-2-yl)oxymethyl]piperidin-1-yl]-3-(trifluoromethyl)-[1,2,4]triazolo[4,3-b]pyridazine.",train,0,1
1-bromo-2-methylsulfanylbenzene and (3r)-1-benzyl-3-methylpiperazine react together to produce (2r)-4-benzyl-2-methyl-1-(2-methylsulfanylphenyl)piperazine.,train,1,0
Tributyl(pyridin-4-yl)stannane and 2-chloropyridine-3-carbonitrile react together to produce 2-pyridin-4-ylpyridine-3-carbonitrile.,train,1,0
"1-iodopyrrolidine-2,5-dione and n-(2-methyl-1-methylsulfanylpropan-2-yl)-2-nitrobenzamide react together to produce 2-iodo-n-(2-methyl-1-methylsulfanylpropan-2-yl)-6-nitrobenzamide.",train,1,0
2-(bromomethyl)-4-methoxy-1-(2-prop-2-enoxyethoxy)benzene and n-(5-fluoro-2-phenoxyphenyl)acetamide react together to produce n-(5-fluoro-2-phenoxyphenyl)-n-[[5-methoxy-2-(2-prop-2-enoxyethoxy)phenyl]methyl]acetamide.,train,1,0
"Dimethyl carbonate and 1,6-dinitrohexane react together to produce methyl n-[6-(methoxycarbonylamino)hexyl]carbamate.",train,0,1
"(2s,3s)-2-aminobutane-1,3-diol and (2r)-2-[[8-propan-2-yl-4-[(4-pyridin-2-ylphenyl)methylamino]pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino]butan-1-ol react together to produce (2r,3r)-2-[[8-propan-2-yl-4-[(4-pyridin-2-ylphenyl)methylamino]pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino]butane-1,3-diol.",train,1,0
Molecular bromine and 6-oxo-1h-pyridine-3-carboxylic acid react together in the presence of oxidane to produce 5-bromo-6-oxo-1h-pyridine-3-carboxylic acid.,train,0,1
Methyl 3-bromo-4-(bromomethyl)benzoate and n-methylmethanamine react together to produce methyl 3-bromo-4-[(dimethylamino)methyl]benzoate.,train,0,1
2-(4-ethoxyphenyl)acetamide and 2-(4-but-2-ynoxyphenyl)sulfanyl-2-(4-ethoxyphenyl)-n-hydroxyacetamide react together to produce 2-(4-but-2-ynoxyphenyl)sulfinyl-2-(4-ethoxyphenyl)-n-hydroxyacetamide.,train,0,1
"4-methylbenzenesulfonic acid and 3-pyridin-3-yl-3,7-diazabicyclo[3.3.1]nonane react together to produce 4-methylbenzenesulfonic acid.",train,1,0
7-fluoro-4-oxo-6-phenylmethoxy-1h-quinoline-3-carbonitrile and 2-methoxyethanol react together to produce 7-(2-methoxyethoxy)-4-oxo-6-phenylmethoxy-1h-quinoline-3-carbonitrile.,train,0,1
"1-benzyl-5-methylthieno[2,3-d][1,3]oxazine-2,4-dione and ethyl 7-benzyl-4-hydroxy-6-oxothieno[2,3-b]pyridine-5-carboxylate react together to produce ethyl 7-benzyl-4-hydroxy-3-methyl-6-oxothieno[2,3-b]pyridine-5-carboxylate.",train,0,1
"1-[(2-bromophenyl)methyl]-3-[4-fluoro-3-(trifluoromethyl)phenyl]-5,5-dimethylimidazolidine-2,4-dione and aniline react together to produce 1-[(2-anilinophenyl)methyl]-3-[4-fluoro-3-(trifluoromethyl)phenyl]-5,5-dimethylimidazolidine-2,4-dione.",train,0,1
"1-dodecylindole-2,3-dione and benzohydrazide react together to produce n-(1-dodecyl-2-hydroxyindol-3-yl)iminobenzamide.",train,0,1
3-bromo-4-methylbenzoic acid and benzenethiol react together in the presence of quinoline to produce 4-methyl-3-phenylsulfanylbenzoic acid.,train,0,1
"[1-[4-[(5s)-5-(acetamidomethyl)-2-oxo-1,3-oxazolidin-3-yl]-2,6-difluorophenyl]-4-(methoxymethyl)piperidin-4-yl] dihydrogen phosphate and (2s)-2,6-diaminohexanoic acid react together in the presence of oxidane to produce [1-[4-[(5s)-5-(acetamidomethyl)-2-oxo-1,3-oxazolidin-3-yl]-2,6-difluorophenyl]-4-(methoxymethyl)piperidin-4-yl] dihydrogen phosphate.",train,0,1
(3-hydroxy-1-benzothiophen-2-yl)-phenylmethanone and 2-morpholin-4-ylethanamine react together to produce 2-[n-(2-morpholin-4-ylethyl)-c-phenylcarbonimidoyl]-1-benzothiophen-3-ol.,train,1,0
