reaction,split,high_yielding,not_high_yielding
N=C(N)CSc1nnc(S)s1.O=C([O-])C1=C(CO)CS[C@@H]2[C@H](NC(=O)/C(=N\OC(c3ccccc3)(c3ccccc3)c3ccccc3)c3csc(NC(c4ccccc4)(c4ccccc4)c4ccccc4)n3)C(=O)N12>CN(C)C=O.[Na+]>N=C(N)CSc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N\O)c4csc(N)n4)[C@H]3SC2)s1,train,0,1
CC(=O)OC(C)=O.CC(C)(C)c1cc(C=C2CCN(C(=O)NO)C2=O)cc(C(C)(C)C)c1O>c1ccncc1>CC(=O)ONC(=O)N1CCC(=Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C1=O,train,0,1
CCCc1c(Cc2ccc(-c3ccccc3C#N)cc2)c(=O)n(C2CCOCC2)c2ccnn12.C[Si](C)(C)N=[N+]=[N-]>CCCC[Sn](=O)CCCC.CCOC(C)=O.Cc1ccccc1>CCCc1c(Cc2ccc(-c3ccccc3-c3nnn[nH]3)cc2)c(=O)n(C2CCOCC2)c2ccnn12,train,0,1
Brc1cccnc1.COc1ccc(C(C(N)=O)(C(C)C)N2C(=O)C(NC(=O)c3cc4ccccc4[nH]3)C(=O)Nc3ccccc32)cc1>CC(=O)[O-].CN(C)C=O.[Cu].[K+]>COc1ccc(C(C(N)=O)(C(C)C)N2C(=O)C(NC(=O)c3cc4ccccc4[nH]3)C(=O)N(c3cccnc3)c3ccccc32)cc1,train,0,1
O=C(CCCCl)c1ccc(F)cc1.c1ccc2c(c1)CCN2C1CCNCC1>>O=C(CCCN1CCC(N2CCc3ccccc32)CC1)c1ccc(F)cc1,train,0,1
Clc1ccc(Cl)nc1.O[C@@H]1C[C@H]2CNCCN2C1>CC(C)CCO.O=C([O-])[O-].[Na+]>O[C@@H]1C[C@H]2CN(c3ccc(Cl)cn3)CCN2C1,train,0,1
CCOC(=O)CI.O=[N+]([O-])c1ccccc1-n1cccc1>CS(C)=O.O.OO>CCOC(=O)Cc1cccn1-c1ccccc1[N+](=O)[O-],train,0,1
COC(=O)C1=C(O)c2c(c3cc(Cl)ccc3n2C)S(=O)(=O)N1C.Cc1csc(N)n1>>Cc1csc(NC(=O)C2=C(O)c3c(c4cc(Cl)ccc4n3C)S(=O)(=O)N2C)n1,train,1,0
Nc1ccc(CCN2CCN(c3nsc4ccccc34)CC2)cc1.O=C1CCC(=O)N1Br>ClCCl>Nc1ccc(CCN2CCN(c3nsc4ccccc34)CC2)cc1Br,train,0,1
C/C(C#N)=C1/c2ccc(CBr)cc2COc2cc(F)ccc21.CCc1nc(-c2ccccc2)c[nH]1>>CCc1nc(-c2ccccc2)cn1Cc1ccc2c(c1)COc1cc(F)ccc1/C2=C(\C)C#N,train,1,0
Nc1ccc(O)cc1.O=C(Cl)COCc1ccccc1>CC(C)=O.O=C([O-])O.[Na+]>O=C(COCc1ccccc1)Nc1ccc(O)cc1,train,0,1
C=CCn1[nH]c2nc(SC)ncc2c1=O.COC(=O)c1cccc(B(O)O)c1>CC(=O)[O-].ClC(Cl)Cl.N.O.[Cu+2].c1ccncc1>C=CCn1c(=O)c2cnc(SC)nc2n1-c1cccc(C(=O)OC)c1,train,0,1
CC(C)O.O=[N+]([O-])c1ccc(O)cc1F>C1CCOC1.CC(C)(C)OC(=O)N=NC(=O)OC(C)(C)C.CCOCC.Cl.c1ccc(P(c2ccccc2)c2ccccn2)cc1>CC(C)Oc1ccc([N+](=O)[O-])c(F)c1,train,0,1
C1CCOC1.COC1=C(OC)C(=O)c2ccccc2C1=O>[Cl-].[Zn+2]>CCCCCCCCCCCCC1=C(OC)C(=O)c2ccccc2C1=O,train,0,1
Brc1ccc2sccc2c1.CC(C)(C)OC(=O)CC#N>CC(C)(C)[O-].COCCOC.Cl.Cl[Pd](Cl)([PH](c1ccccc1)(c1ccccc1)c1ccccc1)[PH](c1ccccc1)(c1ccccc1)c1ccccc1.O.[BH4-].[K+].[Na+].c1ccc(P(c2ccccc2)c2ccccc2)cc1>CC(C)(C)OC(=O)C(C#N)c1ccc2sccc2c1,train,1,0
CCN(c1ncnc2c1ccn2S(=O)(=O)c1ccc(C)cc1)[C@H]1CCCN(C(=O)CNc2cc(Cl)cc(Cl)c2)C1>CO.ClCCl.O.O=C([O-])[O-].[K+]>CCN(c1ncnc2[nH]ccc12)[C@H]1CCCN(C(=O)CNc2cc(Cl)cc(Cl)c2)C1,train,0,1
CC(C)(C)[Si](C)(C)Cl.OCCc1ccc(Br)cc1>CCN(CC)CC.CN(C)c1ccncc1.ClCCl>CC(C)(C)[Si](C)(C)OCCc1ccc(Br)cc1,train,1,0
O=CNc1ccnn1CCF>CO.Cl>Nc1ccnn1CCF,train,1,0
N#C[S-].Nc1cc(-c2ncon2)nn1-c1c(Cl)cc(C(F)(F)F)cc1Cl>BrBr.CO.O.[K+]>N#CSc1c(-c2ncon2)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N,train,1,0
CCOP(=O)(OCC)C(OC)C(=O)OC.Cc1oc(-c2ccccc2)nc1CCOc1ccc(C=O)c2sccc12>CN(C)C=O.C[O-].[Li+]>COC(=O)/C(=C/c1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)OC,train,0,1
N#Cc1cccc(COc2ccc3ccccc3c2)c1.[N-]=[N+]=[N-]>CN(C)C=O.Cl.[Cl-].[NH4+].[Na+]>c1cc(COc2ccc3ccccc3c2)cc(-c2nnn[nH]2)c1,train,1,0
COc1cc(C(=O)O)ccc1[N+](=O)[O-].C[Si](C)(C)C=[N+]=[N-]>C1CCOC1.CCCCCC.CCN(CC)CC.CN(C)C=O.Cc1ccccc1.O=C([O-])O.O=S(Cl)Cl.[Na+]>COc1cc(C(=O)C=[N+]=[N-])ccc1[N+](=O)[O-],train,0,1
COC(=O)[C@@H]1CCN1.Cc1cc(C(=O)O)nn1C>CC(C)N=C=NC(C)C.CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2.CN(C)c1ccccn1.ClCCl>COC(=O)[C@@H]1CCN1C(=O)c1cc(C)n(C)n1,train,0,1
C#Cc1c(-c2ccccc2)noc1C.Cn1ccnc1I>>Cc1onc(-c2ccccc2)c1C#Cc1nccn1C,train,0,1
CC(C)(C)OC(=O)N1CCC[C@H]1C=C(Br)Br>C1CCOC1.CCOCC.[Cl-].[Li]C(C)CC.[NH4+]>C#C[C@@H]1CCCN1C(=O)OC(C)(C)C,train,1,0
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCCl.c1nnc2n1CCNC2>CN(C)C=O.ClCCl>COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCCCN1CCn2cnnc2C1,train,0,1
NS(=O)(=O)c1cc(Br)ccc1NC(=O)c1c(O)c2cccnc2n(Cc2ccccc2)c1=O>Cl.[K+].[OH-]>O=c1c(C2=NS(=O)(=O)c3cc(Br)ccc3N2)c(O)c2cccnc2n1Cc1ccccc1,train,1,0
CCOCCCl.COC(=O)c1ccc(OCc2ccccc2)c(-c2ccc(O)cc2)c1>CCOC(C)=O.CN(C)C=O.O=C([O-])[O-].[K+]>CCOCCOc1ccc(-c2cc(C(=O)OC)ccc2OCc2ccccc2)cc1,train,1,0
C[C@H](c1ccccc1)N1C[C@@](C)(NC(=O)OC(C)(C)C)CC1=O.O=C(O)CC(O)(CC(=O)O)C(=O)O>CI.CN(C)C=O.[H-].[Na+]>C[C@H](c1ccccc1)N1C[C@@](C)(N(C)C(=O)OC(C)(C)C)CC1=O,train,1,0
COc1cc2c(c(OC)c1)C(=O)CCC2>ClCCl.[Al+3].[Cl-]>COc1cc(O)c2c(c1)CCCC2=O,train,1,0
Cc1cc(C(=O)O)cnc1F.OCC(F)(F)C(F)F>>Cc1cc(C(=O)O)cnc1OCC(F)(F)C(F)F,train,1,0
CS(=O)(=O)OCCc1ccc2c(c1)C(=O)c1ccccc1CO2.OC1(c2ccc(Cl)cc2)CCNCC1>CCO.CCOCC.CO.O=C([O-])[O-].[K+]>O=C1c2ccccc2COc2ccc(CCN3CCC(O)(c4ccc(Cl)cc4)CC3)cc21,train,0,1
O=Cc1cccc(-c2cnccn2)c1>CO.[BH4-].[Na+]>OCc1cccc(-c2cnccn2)c1,train,1,0
Cc1cc(CO)on1.O=C1c2ccccc2C(=O)N1Cc1cc(Cl)ccc1O>C1CCOC1.CCOC(=O)/N=N/C(=O)OCC.c1ccc(P(c2ccccc2)c2ccccc2)cc1>Cc1cc(COc2ccc(Cl)cc2CN2C(=O)c3ccccc3C2=O)on1,train,0,1
CCOC(CCCCCCCCCCl)OCC.[C-]#[C-]>CS(C)=O.N#N.[I-].[Li+].[Na+]>C#CCCCCCCCCCC(OCC)OCC,train,1,0
Nc1cccc2ncccc12.O=C(O)CCC1CCCC1>>O=C(CCC1CCCC1)Nc1cccc2ncccc12,train,0,1
CCOC(=O)C[C@@H]1CCc2cc(OCCCN(C)c3nc(Cl)ncc3C)ccc21.CCc1ccc(B(O)O)cc1>C1COCCO1.CCOC(C)=O.Cc1ccccc1.ClCCl.Cl[Pd]Cl.O=C([O-])[O-].[Fe+2].[Na+].c1ccc(P(c2ccccc2)[c-]2cccc2)cc1>CCOC(=O)C[C@@H]1CCc2cc(OCCCN(C)c3nc(-c4ccc(CC)cc4)ncc3C)ccc21,train,0,1
CC(C)(C)c1ccc(C(C)(C)C)c(N)c1.O=C(O)c1cc(Cl)ccc1O>>CC(C)(C)c1ccc(C(C)(C)C)c(NC(=O)c2cc(Cl)ccc2O)c1,train,1,0
CCOC(=O)C(C)(C)Oc1ccc(F)cc1F>CO.[Na+].[OH-]>CC(C)(Oc1ccc(F)cc1F)C(=O)O,train,1,0
CON=C(C)Cc1c(Cl)cc(Cl)cc1Cl>CC(=O)O.[BH3-]C#N.[Na+]>CONC(C)Cc1c(Cl)cc(Cl)cc1Cl,train,1,0
COC(=O)COc1ccccc1C#N>CO.[Ni]>O=C1COc2ccccc2CN1,train,0,1
CCOC(=O)C(Cc1ccc(OCc2ccccc2)cc1)OS(C)(=O)=O.Cc1ccc(O)cc1>CN(C)C=O.O=C([O-])[O-].[K+]>CCOC(=O)C(Cc1ccc(OCc2ccccc2)cc1)Oc1ccc(C)cc1,train,0,1
COc1cc(B2OC(C)(C)C(C)(C)O2)ccc1C(=O)Nc1ccccn1.Nc1nccn2c([C@@H]3CCCN3C(=O)OCc3ccccc3)nc(Br)c12>>COc1cc(-c2nc([C@@H]3CCCN3)n3ccnc(N)c23)ccc1C(=O)Nc1ccccn1,train,0,1
C=CC[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C.O=C([O-])O>C1CCOC1.O.OO.[Na+]>Cc1cn([C@H]2C[C@H](CCCO)[C@@H](CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)O2)c(=O)[nH]c1=O,train,0,1
C[C@H]([C@H](CCc1ccccc1)c1ccc(Oc2ccccc2)cc1)N(CC(=O)OC(C)(C)C)C(=O)[C@@H]1COC(C(=O)OCOC(=O)C(C)(C)C)(C(=O)OCOC(=O)C(C)(C)C)O1>O=CO>C[C@H]([C@H](CCc1ccccc1)c1ccc(Oc2ccccc2)cc1)N(CC(=O)O)C(=O)[C@@H]1COC(C(=O)OCOC(=O)C(C)(C)C)(C(=O)OCOC(=O)C(C)(C)C)O1,train,1,0
CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C.O=C(ON1C(=O)CCC1=O)ON1C(=O)CCC1=O>CC#N.CCN(CC)CC.ClCCl>CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)C(=O)CCC(C)C1CCC2C3CCC4CC(OC(=O)ON5C(=O)CCC5=O)CCC4(C)C3CCC12C,train,1,0
CCOC(=O)/C=C/c1cc(C(=O)N(CCCCCCCN2C(=O)c3ccccc3C2=O)CCCCCCCN2C(=O)c3ccccc3C2=O)n(Cc2cccc(CO)c2)c1C#CC(O)(c1ccccc1)c1ccccc1>CCOC(C)=O.[Pd]>CCOC(=O)CCc1cc(C(=O)N(CCCCCCCN2C(=O)c3ccccc3C2=O)CCCCCCCN2C(=O)c3ccccc3C2=O)n(Cc2cccc(CO)c2)c1CCC(O)(c1ccccc1)c1ccccc1,train,1,0
CC1(C)OB(B2OC(C)(C)C(C)(C)O2)OC1(C)C.CC1(C)OCC(c2cncc(Br)c2)CO1>C1COCCO1.CC(=O)[O-].[K+]>CC1(C)OCC(c2cncc(B3OC(C)(C)C(C)(C)O3)c2)CO1,train,1,0
N#Cc1ccc(-c2csc(NCC3CC3)n2)cn1>C1CCOC1.[Al+3].[H-].[Li+]>NCc1ccc(-c2csc(NCC3CC3)n2)cn1,train,0,1
CC(C)(C)OC(=O)C(OC(=O)Oc1ccc([N+](=O)[O-])cc1)C1CCNCC1.c1ccc(N2CCNCC2)cc1>CCN(C(C)C)C(C)C.CN(C)C=O>O=C(OCC1CCNCC1)N1CCN(c2ccccc2)CC1,train,1,0
Cc1ccccc1OCC(=O)O.Nc1ccc(N2C(=O)CC(=O)Nc3c2ccc2ccccc32)cc1>Cc1ccccc1OCC(=O)Cl>Cc1ccccc1OCC(=O)Nc1ccc(N2C(=O)CC(=O)Nc3c2ccc2ccccc32)cc1,train,0,1
COc1ccc(S(=O)(=O)Cl)cc1.O=C1c2ccccc2C(=O)N1OCC1CCCCO1>C1CCOC1.CCN(C(C)C)C(C)C.NN>COc1ccc(S(=O)(=O)NOCC2CCCCO2)cc1,train,0,1
COc1ccc([C@@H](CCCNS(=O)(=O)c2cccs2)N2C(=O)c3cccc(N4CCNCC4)c3C2=O)cc1OC.O=C1CCCC1>CC(=O)O[BH-](OC(C)=O)OC(C)=O.CC(Cl)Cl.CCN(CC)CC.[Na+]>COc1ccc([C@@H](CCCNS(=O)(=O)c2cccs2)N2C(=O)c3cccc(N4CCN(C5CCCC5)CC4)c3C2=O)cc1OC,train,0,1
COC(=O)C(=O)NCCCCCC1CCSS1>C1CCOC1.CO.[Na+].[OH-]>O=C(O)C(=O)NCCCCCC1CCSS1,train,1,0
CCOC(=O)c1cc2cc(Cl)ncc2[nH]1>C1CCOC1.[Al+3].[H-].[Li+]>OCc1cc2cc(Cl)ncc2[nH]1,train,0,1
CC(C)NC(=O)c1cn(COCC[Si](C)(C)C)c2ncc(-c3nn(C)c4ccc(OC(F)F)cc34)nc12>ClCCl.O=C(O)C(F)(F)F>CC(C)NC(=O)c1c[nH]c2ncc(-c3nn(C)c4ccc(OC(F)F)cc34)nc12,train,1,0
CC(C)(C)OC(=O)[C@@H]1CCCN1.O=C(O)/C=C/c1ccc(-c2nc3cnc(Oc4ccccc4F)nc3o2)cc1>CCN(C(C)C)C(C)C.CCN=C=NCCCN(C)C.CN(C)C=O.Cl.O.On1nnc2cccnc21>CC(C)(C)OC(=O)[C@@H]1CCCN1C(=O)/C=C/c1ccc(-c2nc3cnc(Oc4ccccc4F)nc3o2)cc1,train,0,1
CCOC(=O)c1c(Cl)c2cc(Br)ccc2n1-c1ccc(OC(C)C)cc1.[I-]>C1COCCO1.CCOC(C)=O.CNCCNC.[Cu]I.[Na+]>CCOC(=O)c1c(Cl)c2cc(I)ccc2n1-c1ccc(OC(C)C)cc1,train,1,0
C1COCCN1.C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)O>>C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,train,0,1
CCOC(=O)c1cc2c(n1CCN)CCCC2>CCO.CC[O-].[Na+]>O=C1NCCn2c1cc1c2CCCC1,train,0,1
COc1ccc(CC(C)N2CC(c3cccc(Cl)c3)OC2=O)cc1OC>BrB(Br)Br.CO.ClCCl.O>CC(Cc1ccc(O)c(O)c1)N1CC(c2cccc(Cl)c2)OC1=O,train,1,0
Clc1ccc(CNC2CCCC2)cc1.S=C=Nc1ccccc1>>S=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,train,1,0
C=CCBr.C=CCOC(=O)c1cc(C(=O)N(C)O)cc([N+](=O)[O-])c1>CN(C)C=O.O=C([O-])[O-].[K+]>C=CCOC(=O)c1cc(C(=O)N(C)OCC=C)cc([N+](=O)[O-])c1,train,1,0
CCCCCCC(C)n1nc(CC)c(C(N)=O)c1N.COC(=O)Cc1ccc2c(c1)OCO2>CC(C)(C)[O-].ClCCl.O=C([O-])O.[K+].[Na+]>CCCCCCC(C)n1nc(CC)c2c(=O)[nH]c(Cc3ccc4c(c3)OCO4)nc21,train,0,1
Cc1cc(C)cc(COC(=O)c2ccccc2)c1.O=C1CCC(=O)N1Br>ClC(Cl)(Cl)Cl.[W]>Cc1cc(C=O)cc(CBr)c1,train,1,0
CC(C)(C)OC(=O)N=C(C#N)c1ccccc1.C[C@H]1CNC[C@@H](C)N1>C1CCOC1>CC1CN(C(=O)OC(C)(C)C)CC(C)N1,train,1,0
Cc1ccc(S(=O)(=O)n2cc(-c3ccn(Cc4cc(F)cc(F)c4)n3)c3cc(-c4ccc(N5CCN(C(=O)OC(C)(C)C)CC5)c(NS(C)(=O)=O)c4)cnc32)cc1>C1CCOC1.CO.Cc1ccc(S(=O)(=O)n2cc(-c3cnn(Cc4cccc(F)c4)c3)c3cc(-c4ccc(C5CCNCC5)cc4)cnc32)cc1.Cl.O.[Li+].[OH-]>CC(C)(C)OC(=O)N1CCN(c2ccc(-c3cnc4[nH]cc(-c5ccn(Cc6cc(F)cc(F)c6)n5)c4c3)cc2NS(C)(=O)=O)CC1,train,1,0
CCn1c(=O)c(CC(=O)O)cc2ccc(O)cc21.CO>Cl>CCn1c(=O)c(CC(=O)OC)cc2ccc(O)cc21,train,0,1
COc1cc(C)c(C=O)cc1OCc1ccccc1.FC(F)(F)c1ccnc(Cl)c1>C1CCOC1.CC(C)NC(C)C.CC(C)[N-]C(C)C.CCCCCC.CCOC(C)=O.O=C([O-])O.[Cl-].[Li+].[Li]CCCC.[NH4+].[Na+]>COc1cc(C)c(C(O)c2c(C(F)(F)F)ccnc2Cl)cc1OCc1ccccc1,train,1,0
CCOP([O-])OCC.Cc1c(I)nc2n1N=C(c1ccccc1)c1cc3c(cc1C2)OCO3>CCN(CC)CC.CN(C)C=O.O.[Pd].c1ccc(P(c2ccccc2)c2ccccc2)cc1>CCOP(=O)(OCC)c1nc2n(c1C)N=C(c1ccccc1)c1cc3c(cc1C2)OCO3,train,0,1
COc1ccc(CN(Cc2ccc(OC)cc2)c2nc3ccccc3n3c(CC(C)(C)O)c(CC(C)C)nc23)cc1>O=C(O)C(F)(F)F>CC(C)Cc1nc2c(N)nc3ccccc3n2c1CC(C)(C)O,train,1,0
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1>Cc1ccccc1.ClP(Cl)Cl.O=C([O-])O.[Na+]>N[C@@H](Cc1ccccc1)C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,train,1,0
CCNC(=O)c1ccccc1-c1ccccc1.C[Si](C)(C)Cl>C1CCCCC1.C1CCOC1.CN(C)CCN(C)C.[Li]C(C)CC>CCNC(=O)c1c(-c2ccccc2)cccc1[Si](C)(C)C,train,0,1
NOCc1ccccc1.O=C1CCc2cc(Br)ccc21>CCO.Cl.c1ccncc1>Brc1ccc2c(c1)CC/C2=N\OCc1ccccc1,train,1,0
C(C=Cc1ccccc1)=Cc1ccccc1>C1CCOC1.[H][H]>c1ccc(CCCCc2ccccc2)cc1,train,1,0
CC(C)(C)OC(=O)N1CCC(c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1>CCOC(C)=O.Cl>Fc1ccc(-c2[nH]c(C3CCNCC3)nc2-c2ccncc2)cc1,train,0,1
NC(=O)c1c(F)ccc(OCc2nc(Br)cs2)c1F>CCN(CC)CC.CN(C)C=O.O=C(Cl)C(=O)Cl>N#Cc1c(F)ccc(OCc2nc(Br)cs2)c1F,train,1,0
CCOC(=O)c1cnc2c(cnn2CC)c1NC1CCOCC1>CCO.O.[Na+].[OH-]>CCn1ncc2c(NC3CCOCC3)c(C(=O)O)cnc21,train,1,0
CC(C)(C)C(=O)/C(=C\c1ccc(Cl)cc1)n1cncn1>B.C1CCOC1.CC(C)C[C@H](N)C(O)(c1ccccc1)c1ccccc1.ClC(Cl)Cl>CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1)n1cncn1,train,1,0
CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NCCc1cnn(CCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c1N>C1CCOC1>CC(C)(C)OC(=O)NCCc1cnn(CCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c1N,train,0,1
COC(=O)C(C)(C)CCN1CCN(C(=O)OCc2ccccc2)[C@@H](C)C1=O>[Li+].[OH-]>C[C@H]1C(=O)N(CCC(C)(C)C(=O)O)CCN1C(=O)OCc1ccccc1,train,1,0
COc1ccc2c(c1CN1CCN(C(=O)OC(C)(C)C)CC1)OCC2=O.CS(=O)(=O)c1ccc2[nH]nc(C=O)c2c1>C1CCNCC1.CO>COc1ccc2c(c1CN1CCN(C(=O)OC(C)(C)C)CC1)O/C(=C\c1n[nH]c3ccc(S(C)(=O)=O)cc13)C2=O,train,0,1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC4CCC(C3)N4Cc3ccccc3)cc21>CCOCC.CO.Cl.ClC(Cl)Cl.[H][H].[Pd]>CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC4CCC(C3)N4)cc21,train,0,1
CC(C)(C)[Si](C)(C)Cl.Oc1ccc2cc(Br)ccc2c1>CN(C)C=O.[SiH3]Cl.c1c[nH]cn1>CC(C)(C)[Si](C)(C)Oc1ccc2cc(Br)ccc2c1,train,1,0
COc1cc(CBr)cc(OC)c1.Cc1cc(C)cc(C(=O)c2[nH]c(=O)[nH]c(=O)c2C(C)C)c1>>COc1cc(Cn2c(C(=O)c3cc(C)cc(C)c3)c(C(C)C)c(=O)[nH]c2=O)cc(OC)c1,train,0,1
CCCCCCCCC(O)/C=C/c1cccc(C(=O)c2cc(C(=O)OC)cc(C(=O)OC)c2)n1>CO.[Na+].[OH-]>CCCCCCCCC(O)/C=C/c1cccc(C(=O)c2cc(C(=O)O)cc(C(=O)O)c2)n1,train,0,1
CC(C)(C)OC(=O)N1CCC[C@@H](n2nc(I)c3c(N)ncnc32)C1.[NH3+]c1ccc(B(O)O)cc1>COCCOC.O.O=C([O-])[O-].[Cl-].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>CC(C)(C)OC(=O)N1CCC[C@@H](n2nc(-c3ccc(N)cc3)c3c(N)ncnc32)C1,train,1,0
CN(C)C1CCc2[nH]c3ccc(N)cc3c2C1.O=C(O)c1ccsc1>>CN(C)C1CCc2[nH]c3ccc(NC(=O)c4ccsc4)cc3c2C1,train,0,1
CN(C)c1ccc(C(=O)Cl)cc1.Nc1cc(C(=O)NCc2ccccc2)ccn1>O=C(Cl)c1ccccc1F>CN(C)c1ccc(C(=O)Nc2cc(C(=O)NCc3ccccc3)ccn2)cc1,train,0,1
FC(F)c1nc2ccccc2n1-c1nc(Cl)nc(N2CCOCC2)n1.Nc1ccncc1>CS(C)=O.O>FC(F)c1nc2ccccc2n1-c1nc(Nc2ccncc2)nc(N2CCOCC2)n1,train,0,1
NCc1cc(-c2ccc(C(F)(F)F)cc2)nc(N2CCCC2)c1.O=C(O)C1(NS(=O)(=O)c2ccc(F)cc2)CC1>C1CCOC1.CCOC(=O)OC(=O)OCC>O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)nc(N2CCCC2)c1)C1(NS(=O)(=O)c2ccc(F)cc2)CC1,train,0,1
CC(C)(C)NC(=O)c1cnc2[nH]c(C(CC3CCCC3)c3ccc(S(C)(=O)=O)cc3)cc2c1>ClC(Cl)Cl.O=P(Cl)(Cl)Cl>CS(=O)(=O)c1ccc(C(CC2CCCC2)c2cc3cc(C#N)cnc3[nH]2)cc1,train,0,1
O=S(Cl)Cl.O=c1[nH]c(-c2ccccc2F)nc2ccc(Br)cc12>CN(C)C=O.ClC(Cl)Cl>Fc1ccccc1-c1nc(Cl)c2cc(Br)ccc2n1,train,1,0
BrC(Br)(Br)Br.OCc1cc(C(F)(F)F)ccc1Br>ClCCl.c1ccc(P(c2ccccc2)c2ccccc2)cc1>FC(F)(F)c1ccc(Br)c(CBr)c1,train,1,0
Cc1nc(CN2Cc3c(ccnc3Cl)C2=O)cnc1OCC(F)(F)F.O=COc1ccccc1>>Cc1nc(CN2Cc3c(ccnc3C(=O)Oc3ccccc3)C2=O)cnc1OCC(F)(F)F,train,1,0
BrC(Br)(Br)Br.CCCCCCCCCCCCCCCCCCOCC(CO)OCc1ccccc1>Cc1ccccc1.ClC(Cl)Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1>CCCCCCCCCCCCCCCCCCOCC(CBr)OCc1ccccc1,train,1,0
CC#N.CC1(C)CC(=O)CC(C)(C)N1O>C1CCCCC1.O.O=C(O)CC(O)(CC(=O)O)C(=O)O.O=S([O-])[O-].OO.[Na+]>CC1(C)CC(=O)CC(C)(C)N1OC1CCCCC1,train,0,1
CC(C)(C)OC(=O)n1c2ccc(Cl)cc2c2cc3c4cc(Cl)ccc4n(C(=O)OC(C)(C)C)c3c(OCCBr)c21.c1c[nH]nn1>>Clc1ccc2[nH]c3c(OCCn4nccn4)c4[nH]c5ccc(Cl)cc5c4cc3c2c1,train,1,0
CC1(C)OB(c2ccc(C(F)(F)F)cc2)OC1(C)C.O=c1[nH]c(Cl)nc2[nH]ccc12>CCO.O=C([O-])[O-].[Na+].c1ccc([PH](c2ccccc2)(c2ccccc2)[Pd]([PH](c2ccccc2)(c2ccccc2)c2ccccc2)([PH](c2ccccc2)(c2ccccc2)c2ccccc2)[PH](c2ccccc2)(c2ccccc2)c2ccccc2)cc1>O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2[nH]ccc12,train,0,1
CN(C(=O)Cl)c1ccccc1.O=C1CCCC(=O)N1c1ccc(O)nc1>C1CCOC1.C1CN2CCN1CC2>CN(C(=O)Oc1ccc(N2C(=O)CCCC2=O)cn1)c1ccccc1,train,1,0
CCCC=O.OCCCO>O=P(O)(O)O>CCCC1OCCCO1,train,0,1
CC(C)c1ccccc1O.COCCl>C1CCOC1.CO.O.[H-].[Na+]>COCOc1ccccc1C(C)C,train,1,0
CC(=O)Nc1cccc(Oc2cc3c(cn2)nc(-c2nonc2N)n3-c2ccc(O)cc2)c1.CC(C)(C)OC(=O)NCCO>C1COCCO1.O.c1ccc(P(c2ccccc2)c2ccccc2)cc1>CC(=O)Nc1cccc(Oc2cc3c(cn2)nc(-c2nonc2N)n3-c2ccc(OCCN)cc2)c1,train,0,1
Cc1cc(Nc2ncnc3[nH]nc(OCCOS(C)(=O)=O)c23)ccc1OCc1cccc(F)c1.OC[C@H]1CCCN1>>Cc1cc(Nc2ncnc3[nH]nc(OCCN4CCC[C@@H]4CO)c23)ccc1OCc1cccc(F)c1,train,0,1
CCCC1(C)C=Cc2ccc(OCc3ccccc3)c(C)c2O1.CCO>C.[Pd]>CCCC1(C)CC(C)c2ccc(O)c(C)c2O1,train,1,0
