reaction,split,high_yielding,not_high_yielding
Cl.[CH3]C1=[CH][CH]=[CH]C([CH3])=C1N([CH2][CH]([CH3])[NH][CH2][CH2]O)S([CH3])(=O)=O>>[CH3]C1=[CH][CH]=[CH]C([CH3])=C1N([CH2][CH]([CH3])[NH][CH2][CH2]Cl)S([CH3])(=O)=O,train,1,0
Cl.O=C([OH])[CH2][CH2][CH2]C1=[CH][CH]=N[CH]=[CH]1>O.[Rh]>Cl.O=C([OH])[CH2][CH2][CH2][CH]1[CH2][CH2][NH][CH2][CH2]1,train,1,0
O=C1[CH]=C([OH])C2=[CH][CH]=C3[CH]=[CH][CH]=[CH]C3=C2O1.[CH3][CH2]C1=C2C=CC=C(O)C2=CC=C1>>[CH3][CH2]C1=[CH][CH]=[CH]C2=C3OC(=O)[CH]=C([OH])C3=[CH][CH]=C12,train,0,1
[CH3][CH2]OC(=O)N1[CH2][CH2]C2=C([CH3])C3=C([CH]=[CH][CH]=[CH]3)N=C2[CH](Cl)[CH2]1.[CH3][NH][CH3]>>Cl.Cl.[CH3][CH2]OC(=O)N1[CH2][CH2]C2=C([CH3])C3=C([CH]=[CH][CH]=[CH]3)N=C2[CH](N([CH3])[CH3])[CH2]1,train,1,0
C=CCOC1=[CH]C(Cl)=C(C#N)[CH]=[CH]1.C=[CH][CH2]C1=CC(C#N)=C(Cl)C=C1O>>C=[CH][CH2]C1=C([OH])[CH]=[CH]C(C#N)=C1Cl,train,0,1
Cl[CH]1C2=C([CH]=[CH][CH]=[CH]2)[CH2]OC2=C1[CH]=[CH][CH]=[CH]2.N#C[Cu]>C1=CC=CC=C1>N#C[CH]1C2=C([CH]=[CH][CH]=[CH]2)[CH2]OC2=C1[CH]=[CH][CH]=[CH]2,train,1,0
O=C1[CH2][CH2][CH2][CH2][CH2]1.[CH3][CH2][CH2][CH2][CH2][CH2][CH]([NH2])C1=NC(C2=[CH][CH]=C(F)[CH]=[CH]2)=[CH][NH]1>>[CH3][CH2][CH2][CH2][CH2][CH2][CH]([NH][CH]1[CH2][CH2][CH2][CH2][CH2]1)C1=NC(C2=[CH][CH]=C(F)[CH]=[CH]2)=[CH][NH]1,train,0,1
O=C1NCCN1[CH]1[CH2][CH2][CH2][CH2][CH2]1.[CH3]N1[CH]=NC(C2=[CH]C3=N[CH]=[CH]C(OC4=C(F)[CH]=C([NH]C(=O)N5[CH2][CH2]N(N6CCCCC6)C5=O)[CH]=[CH]4)=C3S2)=[CH]1>>[CH3]N1[CH]=NC(C2=[CH]C3=N[CH]=[CH]C(OC4=C(F)[CH]=C([NH]C(=O)N5[CH2][CH2]N([CH]6[CH2][CH2][CH2][CH2][CH2]6)C5=O)[CH]=[CH]4)=C3S2)=[CH]1,train,0,1
ClCl.O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)C2=C1[CH]=[CH][CH]=[CH]2>>O=C1C2=[CH][CH]=[CH][CH]=C2C(=O)C2=C1[CH]=[CH][CH]=C2Cl,train,1,0
C#C[Si]([CH3])([CH3])[CH3].[OH][CH2]C1=[CH]C(I)=C([OH])C(Cl)=N1>ClC(Cl)Cl.Cl[Pd](Cl)([P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)[P](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1>[CH3][Si]([CH3])([CH3])C#CC1=C([OH])C(Cl)=NC([CH2][OH])=[CH]1,train,1,0
[CH3]C1=NN(C2=N[CH]=[CH][CH]=[CH]2)C2=C1C(=O)C1=[CH]C(F)=C(F)[CH]=C1[NH]2.[CH3][CH2][CH2]I>>[CH3][CH2][CH2]OC1=C2C([CH3])=NN(C3=N[CH]=[CH][CH]=[CH]3)C2=NC2=[CH]C(F)=C(F)[CH]=C21,train,0,1
O=C([CH2][OH])O[CH2]C1=[CH][CH]=[CH][CH]=[CH]1.[CH3]C1=C(C(=O)N2C=CN=C2)[CH](C2=[CH][CH]=C(C#N)[CH]=[CH]2)N([CH2]C(=O)OC([CH3])([CH3])[CH3])C(=O)N1C1=[CH]C(C(F)(F)F)=[CH][CH]=[CH]1>>[CH3]C1=C(C(=O)O[CH2]C(=O)O[CH2]C2=[CH][CH]=[CH][CH]=[CH]2)[CH](C2=[CH][CH]=C(C#N)[CH]=[CH]2)N([CH2]C(=O)OC([CH3])([CH3])[CH3])C(=O)N1C1=[CH]C(C(F)(F)F)=[CH][CH]=[CH]1,train,0,1
O=[CH]C(=O)C1=[CH][CH]=[CH][CH]=[CH]1.O[CH2][CH2][NH][CH2]C1=[CH][CH]=[CH][CH]=[CH]1>>O=C(C1=[CH][CH]=[CH][CH]=[CH]1)[CH]1O[CH2][CH2]N1[CH2]C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
[CH3]OC(=O)C1=[CH][CH]=[CH]C2=C1OC(C1=[CH][CH]=C([CH2]Br)[CH]=[CH]1)=N2.[CH3]O[NH2]>>[CH3]O[NH][CH2]C1=[CH][CH]=C(C2=NC3=C(O2)C(C(=O)O[CH3])=[CH][CH]=[CH]3)[CH]=[CH]1,train,0,1
[CH3]C#CC(=O)O[CH3].[CH3][Si]([CH3])([CH3])OC1=[CH][CH2]CC=[CH]1>CC1=CC=CC=C1>[CH3]OC(=O)C1=C([CH3])[CH]=C(O[Si]([CH3])([CH3])[CH3])[CH]=[CH]1,train,0,1
C#C[CH2]Br.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[Cu]>>C=C=[CH]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,train,0,1
[CH3]I.[CH3]SC1=NC2=C(N3[CH2][CH2]N(C(=O)[CH2]OC4=[CH][CH]=C(Cl)[CH]=[CH]4)[CH2][CH2]3)N=C([NH2])N=C2[NH]1>>[CH3]SC1=NC2=C(N3[CH2][CH2]N(C(=O)[CH2]OC4=[CH][CH]=C(Cl)[CH]=[CH]4)[CH2][CH2]3)N=C([NH2])N=C2N1[CH3],train,1,0
[CH3]I.[CH3][CH2][CH2][CH2]N1C(=O)[NH]C(=O)C2=C1N=[CH]N2[CH2][CH2][CH2][CH2][CH2]C([CH3])=O>>[CH3][CH2][CH2][CH2]N1C(=O)N([CH3])C(=O)C2=C1N=[CH]N2[CH2][CH2][CH2][CH2][CH2]C([CH3])=O,train,1,0
C#CC1=C(O[CH2]C(=O)OC([CH3])([CH3])[CH3])[CH]=[CH]C(C#N)=[CH]1.[CH3][CH]([CH3])C1=C(I)[CH]=C(S([CH3])(=O)=O)[CH]=[CH]1>>[CH3][CH]([CH3])C1=C(C#CC2=C(O[CH2]C(=O)OC([CH3])([CH3])[CH3])[CH]=[CH]C(C#N)=[CH]2)[CH]=C(S([CH3])(=O)=O)[CH]=[CH]1,train,1,0
C=[CH]C1=[CH][CH]=C(O[CH2][CH2][CH2][CH2]C2=[CH][CH]=C(F)[CH]=[CH]2)[CH]=[CH]1.[CH3]C(=O)C1=C([OH])C(I)=[CH][CH]=[CH]1>>[CH3]C(=O)C1=C([OH])C(/C=C/C2=[CH][CH]=C(O[CH2][CH2][CH2][CH2]C3=[CH][CH]=C(F)[CH]=[CH]3)[CH]=[CH]2)=[CH][CH]=[CH]1,train,1,0
O=C1N=C(C2=C([OH])[CH]=[CH][CH]=[CH]2)OC2=C1[CH]=[CH][CH]=[CH]2.[NH2][NH]C1=[CH][CH]=C(C(=O)[OH])[CH]=[CH]1>CO>O=C([OH])C1=[CH][CH]=C(N2N=C(C3=C([OH])[CH]=[CH][CH]=[CH]3)N=C2C2=C([OH])[CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,1,0
NC(=O)OC1=[CH][CH]=[CH][CH]=[CH]1.[CH3]OC1=[CH][CH]=C(N2N=C(C([CH3])(F)F)[CH]=C2[NH2])[CH]=[CH]1>>[CH3]OC1=[CH][CH]=C(N2N=C(C([CH3])(F)F)[CH]=C2[NH]C(=O)OC2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1,test,0,1
[CH3]C1=[CH]C([OH])=[CH]C(=O)O1.[NH2]C1=C(Cl)[CH]=[CH]C([CH2][OH])=[CH]1>ClC1=C(Cl)C=CC=C1>[CH3]C1=[CH]C([OH])=[CH]C(=O)N1C1=C(Cl)[CH]=[CH]C([CH2][OH])=[CH]1,train,0,1
O=C1[NH][CH]=C(F)C(=O)[NH]1.OC1=NC=NC2=C1N=CN2[C@H]1[CH2][C@H]([OH])[C@@H]([CH2][OH])O1>CC(=O)[O-].[NH4+]>O=C1[NH]C(=O)N([C@H]2[CH2][C@H]([OH])[C@@H]([CH2][OH])O2)[CH]=C1F,train,0,1
CN(C)P(=O)(N(C)C)N(C)[CH3].[CH3]OC(=O)C1=[CH]C([N+](=O)[O-])=C(I)[CH]=[CH]1>>[CH3]OC(=O)C1=[CH]C([N+](=O)[O-])=C(C#N)[CH]=[CH]1,train,1,0
[CH3][CH2][CH2][CH2]C(=O)[CH2]Br.[NH2]C1=[CH][CH]=C(N2[CH2][CH2]N(C(=O)C3=C(C(F)(F)F)[CH]=[CH][CH]=[CH]3)[CH2][CH2]2)N=N1>>[CH3][CH2][CH2][CH2]C1=[CH]N2N=C(N3[CH2][CH2]N(C(=O)C4=C(C(F)(F)F)[CH]=[CH][CH]=[CH]4)[CH2][CH2]3)[CH]=[CH]C2=N1,train,0,1
CCOP(=O)(O[CH2][CH3])O[CH2][CH3].FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[CH2][CH2]I>>[CH3][CH2]OP(=O)([CH2][CH2]C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)O[CH2][CH3],train,1,0
CC(C)(C)OC(=O)N1[CH2][CH2][CH2][CH]1C1=[CH][CH]=C([NH2])[CH]=[CH]1.C[CH2]O[CH2][CH]1CCCN1CC1=CC=C(Br)C=C1>>[CH3][CH2]O[CH2][CH]1[CH2][CH2][CH2]N1[CH2]C1=[CH][CH]=C([NH2])[CH]=[CH]1,train,0,1
C#C[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3].[CH3][CH2]OC(=O)C(=O)N([CH2]C1=[CH][CH]=C(C(F)(F)F)[CH]=[CH]1)[CH2]C1=[CH]C2=C([CH]=[CH]1)O[CH]=C2Br>>[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]C#CC1=[CH]OC2=C1[CH]=C([CH2]N([CH2]C1=[CH][CH]=C(C(F)(F)F)[CH]=[CH]1)C(=O)C(=O)O[CH2][CH3])[CH]=[CH]2,train,0,1
Cl[SiH](Cl)C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][Si](Cl)(Cl)C1=[CH][CH]=[CH][CH]=[CH]1>[Cl-].[Li+].[MgH2]>Cl[SiH](Cl)C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][Si](Cl)(Cl)C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
CO[CH](O[CH3])N(C)C.[CH3]OC1=[CH][CH]=C([CH2]C(=O)C2=C(O)[CH]=C([OH])[CH]=C2)[CH]=[CH]1>C1=CC=CC=C1>[CH3]OC1=[CH][CH]=C(C2=[CH]OC3=C([CH]=[CH]C([OH])=[CH]3)C2=O)[CH]=[CH]1,train,1,0
[CH3]C1=C(I)C([N+](=O)[O-])=[CH][CH]=[CH]1>[Cu]>[CH3]C1=[CH][CH]=[CH]C([N+](=O)[O-])=C1C1=C([N+](=O)[O-])[CH]=[CH][CH]=C1[CH3],train,1,0
CS(=O)(=O)OCCCCC[CH2][CH2][CH2][CH2]S[CH2][CH2][CH2]C(F)(F)C(F)(F)F.[CH3]C1([CH3])C(=O)N(C2=[CH]C(C(F)(F)F)=C([N+](=O)[O-])[CH]=[CH]2)C(=O)N1[CH2][CH2][CH2][CH2][CH2][CH2][CH2]CCSCCCC(F)(F)C(F)(F)F>>[CH3]C1([CH3])C(=O)N(C2=[CH]C(C(F)(F)F)=C([N+](=O)[O-])[CH]=[CH]2)C(=O)N1[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2]S[CH2][CH2][CH2]C(F)(F)C(F)(F)F,train,0,1
C=CC=C.CC=CC[CH2]C1=[CH]C(O[CH3])=[CH][CH]=[CH]1>O>[CH3]OC1=[CH][CH]=[CH]C([CH3])=[CH]1,train,1,0
O[C@@H]1[CH2]C(=O)[C@@H]([OH])[C@H]([OH])[C@H]1[OH]>O>O=C1[CH]=[CH][C@H]([OH])[C@@H]([OH])[C@@H]1[OH],train,0,1
[CH3]C([CH3])=[CH][CH2][OH].[CH3]C([CH3])=[CH][CH]=O>O>[CH3]C([CH3])=[CH][CH2][CH2]C([CH3])=[CH][CH]=O,train,1,0
NC1=CC=C([NH2])C=C1.OC1=[CH]C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1>>[NH2]C1=[CH]C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1,train,1,0
[CH3]OC1=[CH][CH]=C([SH])[CH]=[CH]1.[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH](Br)C(=O)O[CH2][CH3]>>[CH3][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH](SC1=[CH][CH]=C(O[CH3])[CH]=[CH]1)C(=O)O[CH2][CH3],train,1,0
CC1=[CH]C(Br)=[CH]C(C)=C1C=O.[CH3]C1=[CH]C(Br)=[CH]C([CH3])=C1[CH2][OH]>>[CH3]C1=[CH]C([CH]([CH3])[CH3])=[CH]C([CH3])=C1[CH2][OH],train,1,0
FC1=N[CH]=[CH][CH]=C1C1=C2N=[CH]N([CH]3[CH2][CH2][CH2][CH2]O3)C2=N[CH]=N1.[CH3]N1[CH]=NC(S(=O)(=O)[NH]C2=C(F)C([NH2])=C(F)[CH]=[CH]2)=[CH]1>O>[CH3]N1[CH]=NC(S(=O)(=O)[NH]C2=C(F)C([NH]C3=N[CH]=[CH][CH]=C3C3=C4N=[CH]N([CH]5[CH2][CH2][CH2][CH2]O5)C4=N[CH]=N3)=C(F)[CH]=[CH]2)=[CH]1,train,1,0
O=C=NC1=CC=CC=C1.O=C=NC1=[CH][CH]=[CH]C2=[CH][CH]=[CH][CH]=C21>>O=[CH][NH]C1=[CH][CH]=[CH]C2=[CH][CH]=[CH][CH]=C21,train,1,0
[CH3]C(O)(C(=O)[OH])C1=[CH]C(F)=C(C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1>O>C=C(C(=O)[OH])C1=[CH]C(F)=C(C2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1,train,1,0
[CH3]OC1=C(O[CH3])[CH]=C2C(=[CH]1)[CH2][CH2]N1C(=O)[NH]C(=O)[CH]=C21.[CH3][CH]([CH3])I>>[CH3]OC1=C(O[CH3])[CH]=C2C(=[CH]1)[CH2][CH2]N1C(=O)N([CH]([CH3])[CH3])C(=O)[CH]=C21,train,0,1
C#CC([CH3])([CH3])[OH].[CH3]N1N=C(C2=[CH][CH]=N[CH]=[CH]2)N=C1C1=C(C([NH2])=O)N=C2C3=C([CH]=C(F)C(Br)=[CH]3)O[CH2][CH2]N21>>[CH3]N1N=C(C2=[CH][CH]=N[CH]=[CH]2)N=C1C1=C(C([NH2])=O)N=C2C3=C([CH]=C(F)C(C#CC([CH3])([CH3])[OH])=[CH]3)O[CH2][CH2]N21,train,0,1
N#CC1=C(F)[CH]=[CH]C(S(=O)(=O)[NH]C2=N[CH]=[CH]S2)=[CH]1.[CH3]N1N=[CH][CH]=C1C1=C([OH])[CH]=[CH]C(OC(F)(F)F)=[CH]1>>[CH3]N1N=[CH][CH]=C1C1=C(OC2=C(C#N)[CH]=C(S(=O)(=O)[NH]C3=N[CH]=[CH]S3)[CH]=[CH]2)[CH]=[CH]C(OC(F)(F)F)=[CH]1,train,1,0
O[CH2][CH2][CH2][CH2][CH2][CH2]Cl.[OH][CH](C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1>>Cl[CH2][CH2][CH2][CH2][CH2][CH2]O[CH](C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
Br[CH2][CH]=[CH]C1=[CH][CH]=[CH][CH]=[CH]1.[CH3]C1=C([CH3])C2=C(C([CH3])=C1[OH])[CH](C1=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]1)C([CH3])([CH3])O2>>[CH3]C1=C([CH3])C2=C(C([CH3])=C1O[CH2][CH]=[CH]C1=[CH][CH]=[CH][CH]=[CH]1)[CH](C1=[CH][CH]=C([CH]([CH3])[CH3])[CH]=[CH]1)C([CH3])([CH3])O2,train,1,0
CS(=O)(=O)N1[CH2][CH2]N(C(=O)C2=[CH]C3=[CH]C(C(=O)N4[CH2][CH2]N([CH]([CH3])[CH3])[CH2][CH2]4)=[CH][CH]=C3[NH]2)[CH2][CH2]1.O=C(N1CCNCC1)N1[CH2][CH2][CH2][CH2][CH2]1>>[CH3][CH]([CH3])N1[CH2][CH2]N(C(=O)C2=[CH][CH]=C3[NH]C(C(=O)N4[CH2][CH2]N(C(=O)N5[CH2][CH2][CH2][CH2][CH2]5)[CH2][CH2]4)=[CH]C3=[CH]2)[CH2][CH2]1,train,1,0
C=[CH][CH]=C.[CH3]C1=[CH][CH]=N[CH]=[CH]1>>[CH3][CH]=[CH][CH2][CH2]C1=[CH][CH]=N[CH]=[CH]1,train,1,0
CS(=O)(=O)N1[CH2][CH2]N(C(=O)C2=[CH]C3=[CH]C(C(=O)N4[CH2][CH2]N([CH]([CH3])[CH3])[CH2][CH2]4)=[CH][CH]=C3[NH]2)[CH2][CH2]1.O=S(=O)(N1CCNCC1)N1[CH2][CH2][CH2][CH2][CH2]1>>[CH3][CH]([CH3])N1[CH2][CH2]N(C(=O)C2=[CH][CH]=C3[NH]C(C(=O)N4[CH2][CH2]N(S(=O)(=O)N5[CH2][CH2][CH2][CH2][CH2]5)[CH2][CH2]4)=[CH]C3=[CH]2)[CH2][CH2]1,train,1,0
C=[CH][CH2]C1=C([OH])C(O[CH3])=[CH]C(C(=O)O[CH3])=[CH]1.[CH3]I>>C=[CH][CH2]C1=C(O[CH3])C(O[CH3])=[CH]C(C(=O)O[CH3])=[CH]1,train,1,0
Cl.[CH3][CH2]N1[CH]=C([CH]=[CH]C2=NC3=C([NH][CH2][CH2][CH2]3)S2)N=C1C1=[CH][CH]=[CH][CH]=[CH]1>>Cl.Cl.[CH3][CH2]N1[CH]=C([CH]=[CH]C2=NC3=C([NH][CH2][CH2][CH2]3)S2)N=C1C1=[CH][CH]=[CH][CH]=[CH]1,train,1,0
[CH3][CH2]OC([CH3])=O.[CH3][CH2][CH2][CH2][CH2][CH2][CH3]>>[CH3][CH2]OC([CH3])=O.[CH3][CH2][CH2][CH2][CH2][CH2][CH3],train,1,0
CC1=CC(O)=C(Br)C=C1C.[CH3]C1=C(F)[CH]=[CH]C([OH])=[CH]1>>[CH3]C1=[CH]C([OH])=C(Br)[CH]=C1F,train,1,0
[CH3][CH2]OC(=O)[CH2]Br.[NH2][CH2][CH2][CH2][OH]>O>[CH3][CH2]OC(=O)[CH2][NH][CH2][CH2][CH2][OH],train,0,1
CC1=C(C(=O)C2=CN(C)C(C(=O)NC[CH]3CC3)=C2)C(C2=CC=C(F)C=C2)=NO1.[CH3]C1=C(C(=O)C2=[CH][NH]C(C(=O)[NH][CH]3[CH2][CH2][CH2][CH2]3)=[CH]2)C(C2=[CH]C(F)=[CH][CH]=[CH]2)=NO1>>[CH3]C1=C(C(=O)C2=[CH]N([CH3])C(C(=O)[NH][CH]3[CH2][CH2][CH2][CH2]3)=[CH]2)C(C2=[CH]C(F)=[CH][CH]=[CH]2)=NO1,train,0,1
CC(=O)[NH]C(=C)C(=O)O[CH3].[CH3]C1=[CH]C(Br)=C([CH]=O)[CH]=[CH]1>>[CH3]OC(=O)C1=[CH]C2=[CH]C([CH3])=[CH][CH]=C2[CH]=N1,train,0,1
F.[CH3]C1=[CH]C([CH3])=[CH]C(N=[N+]=[N-])=[CH]1>CCCCCC>[CH3]C1=[CH]C([NH2])=[CH]C([CH3])=C1F,train,0,1
ClC1=C(SCCNCC2=CC=CS2)C=CC2=CC=CC=C21.O=S(=O)([CH2][CH2][NH][CH2]C1=[CH][CH]=[CH]O1)C1=C(Cl)C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1>>O=S(=O)([CH2][CH2][NH][CH2]C1=[CH][CH]=[CH]S1)C1=C(Cl)C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1,train,0,1
C[C@@]1(C2=CC3=CC=C(O)C(Cl)=C3C=C2)COC(=O)N1.[CH3]C([CH3])([CH3])[C@H]1[CH2][CH2][C@H](OC2=[CH][CH]=C3[CH]=C([C@]4([CH3])[CH2]OC(=O)[NH]4)[CH]=[CH]C3=C2Br)[CH2][CH2]1>>[CH3]C([CH3])([CH3])[C@H]1[CH2][CH2][C@H](OC2=[CH][CH]=C3[CH]=C([C@]4([CH3])[CH2]OC(=O)[NH]4)[CH]=[CH]C3=C2Cl)[CH2][CH2]1,train,0,1
[CH3]C([CH3])=[CH][CH2]C1=[CH][CH]=C([Cu])[CH]=[CH]1.[CH3][CH2]OC(=O)[CH]([CH3])Br>>[CH3][CH2]OC(=O)[CH]([CH3])C1=[CH][CH]=C([CH2][CH]=C([CH3])[CH3])[CH]=[CH]1,train,0,1
BrC1=CN=C(Br)C=C1.C[C@@H]1[CH2]N(C2=N[CH]=C(C(F)(F)F)[CH]=[CH]2)[CH2][CH2][NH]1>>BrC1=[CH]N=C(N2[CH2][CH2][NH][CH2][CH2]2)[CH]=[CH]1,train,1,0
O=C(C1=[CH][CH]=C(Cl)[CH]=[CH]1)C1=N[CH]=[CH]C2=[CH][CH]=[CH][CH]=C21.[CH3]C1=[CH][CH]=C(S(=O)(=O)O[NH2])[CH]=[CH]1>>[CH3]C1=[CH][CH]=C(S(=O)(=O)[O-])[CH]=[CH]1.[NH2][N+]1=C(C(=O)C2=[CH][CH]=C(Cl)[CH]=[CH]2)C2=[CH][CH]=[CH][CH]=C2[CH]=[CH]1,train,1,0
O=S(=O)([OH])[OH].[CH3]C1=C([CH3])C2=C([CH2][C@@]([CH3])([CH2]N3[CH2][CH2][CH]([NH][CH](C4=[CH][CH]=[CH][CH]=[CH]4)C4=[CH][CH]=[CH][CH]=[CH]4)[CH2][CH2]3)O2)C([CH3])=C1[NH2]>>O=S(=O)([OH])[OH].[CH3]C1=C([CH3])C2=C([CH2][C@@]([CH3])([CH2]N3[CH2][CH2][CH]([NH][CH](C4=[CH][CH]=[CH][CH]=[CH]4)C4=[CH][CH]=[CH][CH]=[CH]4)[CH2][CH2]3)O2)C([CH3])=C1[NH2],train,0,1
[CH3]C1=[CH][CH]=C(S(=O)(=O)N2[CH]=[CH]C3=C2[CH2][CH2][CH](Br)C32O[CH2][CH]([CH2]Cl)O2)[CH]=[CH]1>CC(C)N>[CH3]C1=[CH][CH]=C(S(=O)(=O)N2[CH]=[CH]C3=C2[CH2][CH2][CH](Br)C32O[CH2][CH]([CH2][NH][CH]([CH3])[CH3])O2)[CH]=[CH]1,train,0,1
OS(=O)(=O)O[OH].[CH]1=[CH][CH]=C(SC2=[CH][CH]=[CH][CH]=[CH]2)[CH]=[CH]1>>O=S(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
O=C(Cl)C(=O)Cl.[NH2]S(=O)(=O)C1=[CH]C(Cl)=[CH][CH]=[CH]1>ClC1=C(Cl)C=CC=C1>O=C=NS(=O)(=O)C1=[CH]C(Cl)=[CH][CH]=[CH]1,train,0,1
[CH3][CH2][CH]=O.[CH3][CH]([CH3])[CH2][NH][CH2][CH]([CH3])[CH3]>>[CH3][CH]=[CH]N([CH2][CH]([CH3])[CH3])[CH2][CH]([CH3])[CH3],train,0,1
Cl[Mg][CH]1[CH2][CH2][CH2][CH2][CH2]1.[CH3][CH2]N([CH2][CH3])P(Cl)Cl>>[CH3][CH2]N([CH2][CH3])P(Cl)[CH]1[CH2][CH2][CH2][CH2][CH2]1,train,0,1
N#CO[Na].[CH3][CH]([CH3])[NH]C1=[CH]C2=C([CH]=[CH]1)O[CH2]O2>>[CH3][CH]([CH3])N(C([NH2])=O)C1=[CH]C2=C([CH]=[CH]1)O[CH2]O2,train,1,0
O=C1[NH]N=C(C2=[CH][CH]=N[CH]=[CH]2)C2=C1C(Br)=[CH]S2.O[CH2][CH2]C1=N[CH]=[CH][CH]=[CH]1>>O=C1C2=C(S[CH]=C2Br)C(C2=[CH][CH]=N[CH]=[CH]2)=NN1[CH2][CH2]C1=N[CH]=[CH][CH]=[CH]1,train,1,0
ClSC1=[CH][CH]=C(Cl)[CH]=[CH]1.O=C1[NH][CH2][CH]([CH2]OC2=[CH][CH]=[CH][CH]=[CH]2)O1>>O=C1O[CH]([CH2]OC2=[CH][CH]=[CH][CH]=[CH]2)[CH2]N1SC1=[CH][CH]=C(Cl)[CH]=[CH]1,train,0,1
BrC1=[CH]C2=C([CH]=[CH]1)C1=C([CH]=[CH][CH]=[CH]1)S2.CC(C)(C)[Si](C)(C)OCC1=CC2=C(C=C1)C1=C(C=C([Sn](C)([CH3])[CH3])C=C1)O2>>[CH3][Sn]([CH3])([CH3])C1=[CH]C2=C([CH]=[CH]1)C1=C([CH]=[CH][CH]=[CH]1)S2,train,1,0
O[C@@H]1[CH2]C(=O)[C@@H]([OH])[C@H]([OH])[C@H]1[OH]>CC(O)=O.O>O=C1[CH]=[CH][C@H]([OH])[C@@H]([OH])[C@@H]1[OH],train,0,1
O=C([OH])C1=C(Br)[CH]=[CH][CH]=[CH]1.[CH3]C1=C(Br)N=[CH]C([NH2])=[CH]1>>[CH3]C1=C(Br)N=[CH]C([NH]C2=C(C(=O)[OH])[CH]=[CH][CH]=[CH]2)=[CH]1,train,0,1
CC(=O)O[CH]1[CH2][CH2][C@H]([CH2]O[Si](C2=[CH][CH]=[CH][CH]=[CH]2)(C2=[CH][CH]=[CH][CH]=[CH]2)C([CH3])([CH3])[CH3])S1.ClC1=NC(Cl)=C2[NH][CH]=NC2=N1>>[CH3]C([CH3])([CH3])[Si](O[CH2][C@H]1[CH2][CH2][C@@H](N2[CH]=NC3=C(Cl)N=C(Cl)N=C32)S1)(C1=[CH][CH]=[CH][CH]=[CH]1)C1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
BrC1=[CH]S[CH]=C1SC1=[CH][CH]=[CH][CH]=[CH]1.[CH3]C(=O)C1=CSC=C1Br>>[CH3]C(=O)C1=[CH]S[CH]=C1SC1=[CH][CH]=[CH][CH]=[CH]1,train,0,1
Cl.[CH3]OC(=O)[C@H]1[CH2][CH2][C@H]2[C@@H]3[CH2][CH2][C@H]4[CH2][C@H]([OH])[C@@H]([OH])[CH2][C@]4([CH3])[C@H]3[C@H]([NH][CH2][CH2][CH]([CH3])[CH3])[CH2][C@]12[CH3]>O>Cl.[CH3]OC(=O)[C@H]1[CH2][CH2][C@H]2[C@@H]3[CH2][CH2][C@H]4[CH2][C@H]([OH])[C@@H]([OH])[CH2][C@]4([CH3])[C@H]3[C@H]([NH][CH2][CH2][CH]([CH3])[CH3])[CH2][C@]12[CH3],train,0,1
C=[CH][CH2]C1=[CH][CH]=[CH][CH]=[CH]1.[CH3][CH2][CH2]OC1=C(C2=NC3=C(I)[CH]=[CH][CH]=C3C(=O)[NH]2)[CH]=[CH][CH]=[CH]1>>[CH3][CH2][CH2]OC1=C(C2=NC3=C([CH]=[CH][CH2]C4=[CH][CH]=[CH][CH]=[CH]4)[CH]=[CH][CH]=C3C(=O)[NH]2)[CH]=[CH][CH]=[CH]1,train,0,1
